Orthogroup	aip	nvec	spis	xenia	aip_LOC	single_copy	xenia_marker_status	xenia_marker_genes	spis_marker_status	spis_marker_genes	nvec_marker_status	nvec_marker_genes	aip_marker_status	aip_marker_genes
OG0005588	XP_020897086.1	XP_001623190.1	XP_022791963.1	Xe_013240	LOC110235948	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005589	XP_020897088.1	XP_032233214.2	XP_022783748.1	Xe_013853	LOC110235950	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005590	XP_020897089.1	XP_032233227.2	XP_022783654.1	Xe_013893	LOC110235953	TRUE	FALSE	NA	FALSE	NA	TRUE	XP_020897089.1	FALSE	NA
OG0005591	XP_020897091.1	XP_001624451.1	XP_022792947.1	Xe_013116	LOC110235955	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005592	XP_020897092.1	XP_032227612.2	XP_022781629.1	Xe_013117	LOC110235956	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005593	XP_020897093.2	XP_032229401.1	XP_022783742.1	Xe_011415	LOC110235957	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005594	XP_020897106.1	XP_001635239.2	XP_022781657.1	Xe_013854	LOC110235970	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005595	XP_020897124.1	XP_048581696.1	XP_022800768.1	Xe_021666	LOC110235951	TRUE	FALSE	NA	TRUE	XP_022800768.1	FALSE	NA	FALSE	NA
OG0005596	XP_020897131.1	XP_001633140.1	XP_022781445.1	Xe_010917	LOC110235993	TRUE	TRUE	Xe_010917	FALSE	NA	FALSE	NA	FALSE	NA
OG0005597	XP_020897132.1	XP_032241117.1	XP_022781473.1	Xe_010928	LOC110235995	TRUE	FALSE	NA	FALSE	NA	TRUE	XP_020897132.1	FALSE	NA
OG0005598	XP_020897134.1	XP_001627541.3	XP_022793720.1	Xe_005365	LOC110235998	TRUE	TRUE	Xe_005365	FALSE	NA	FALSE	NA	FALSE	NA
OG0005599	XP_020897140.1	XP_001626005.3	XP_022779589.1	Xe_005594	LOC110236004	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005600	XP_020897141.1	XP_001631281.1	XP_022798966.1	Xe_005372	LOC110236005	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005601	XP_020897142.1	XP_032220240.1	XP_022793696.1	Xe_005364	LOC110236006	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005602	XP_020897144.1	XP_032235982.1	XP_022803948.1	Xe_006926	LOC110236009	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005603	XP_020897149.1	XP_032238811.2	XP_022778764.1	Xe_005595	LOC110236014	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236014
OG0005604	XP_020897161.1	XP_032229617.1	XP_022800970.1	Xe_012620	LOC110236027	TRUE	TRUE	Xe_012620	FALSE	NA	FALSE	NA	FALSE	NA
OG0005605	XP_020897164.1	XP_001630546.3	XP_022808805.1	Xe_012932	LOC110236030	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236030
OG0005606	XP_020897165.1	XP_001630509.1	XP_022808854.1	Xe_012952	LOC110236031	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005607	XP_020897166.1	XP_001630545.1	XP_022808886.1	Xe_004977	LOC110236032	TRUE	TRUE	Xe_004977	FALSE	NA	FALSE	NA	FALSE	NA
OG0005608	XP_020897169.1	XP_032242823.2	XP_022794126.1, XP_022800656.1	NA	LOC110236035	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005609	XP_020897172.1	XP_032239113.1	XP_022809747.1	Xe_012948	LOC110236038	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005610	XP_020897174.1	XP_032236115.2	XP_022782236.1	Xe_012292	LOC110236039	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005611	XP_020897180.1	XP_001633504.1	XP_022794105.1	Xe_013011	LOC110236044	TRUE	TRUE	Xe_013011	FALSE	NA	FALSE	NA	FALSE	NA
OG0005612	XP_020897181.1	XP_048580934.1	XP_022801000.1	Xe_012619	LOC110236045	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005613	XP_020897183.2	XP_032234165.1	XP_022801001.1	Xe_013065	LOC110236046	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005614	XP_020897184.1, XP_020897185.1	XP_001634477.3	XP_022800992.1	NA	LOC110236047, LOC110236048	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005615	XP_020897188.1	XP_032237382.2	XP_022788786.1	Xe_012608	LOC110236051	TRUE	TRUE	Xe_012608	FALSE	NA	FALSE	NA	FALSE	NA
OG0005616	XP_020897197.1	XP_001633488.1	XP_022789776.1	Xe_012850	LOC110236057	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005617	XP_020897214.2, XP_028517481.1	NA	XP_022780156.1	Xe_026485	LOC110236074, LOC114575920	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005618	XP_020897219.1	XP_032236861.1	XP_022798411.1	Xe_014337	LOC114574189	TRUE	TRUE	Xe_014337	FALSE	NA	FALSE	NA	FALSE	NA
OG0005619	XP_020897223.1	XP_032236866.1	XP_022797372.1	Xe_014336	LOC110236085	TRUE	TRUE	Xe_014336	FALSE	NA	TRUE	XP_020897223.1	TRUE	LOC110236085
OG0005620	XP_020897225.1	XP_032240996.2	XP_022810482.1	Xe_007825	LOC110236087	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005621	XP_020897228.1	XP_001632995.2	XP_022788650.1	Xe_015367	LOC110236088	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005622	XP_020897229.1	XP_048588564.1	XP_022802129.1	Xe_014666	LOC110236089	TRUE	TRUE	Xe_014666	FALSE	NA	FALSE	NA	FALSE	NA
OG0005623	XP_020897230.1	XP_032240995.2	XP_022801425.1	Xe_014488	LOC114574175	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005624	XP_020897239.1	XP_001633026.1	XP_022788653.1	Xe_015366	LOC110236095	TRUE	TRUE	Xe_015366	TRUE	XP_022788653.1	FALSE	NA	FALSE	NA
OG0005625	XP_020897243.1	XP_048581905.1	XP_022799401.1	Xe_020481	LOC110236102	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005626	XP_020897246.1	XP_032239754.1	XP_022780118.1	Xe_013476	LOC110236100	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005627	XP_020897254.1	XP_048584396.1	XP_022802320.1	Xe_004051	LOC110236112	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005628	XP_020897262.1	XP_048584399.1	XP_022802305.1	Xe_004048	LOC110236118	TRUE	FALSE	NA	TRUE	XP_022802305.1	FALSE	NA	FALSE	NA
OG0005629	XP_020897272.1	XP_048577368.1	XP_022784287.1	Xe_003389	LOC110236125	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005630	XP_020897279.1	XP_032228357.2	XP_022791734.1	Xe_005338	LOC110236132	TRUE	FALSE	NA	TRUE	XP_022791734.1	FALSE	NA	FALSE	NA
OG0005631	XP_020897280.1	XP_001625126.2	XP_022791735.1	Xe_005339	LOC110236133	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005632	XP_020897281.2	XP_001628741.2	XP_022794986.1	Xe_002814	LOC110236134	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005633	XP_020897283.1	XP_032229560.1	XP_022802951.1	Xe_002776	LOC110236135	TRUE	TRUE	Xe_002776	FALSE	NA	FALSE	NA	TRUE	LOC110236135
OG0005634	XP_020897287.1	XP_048590317.1	XP_022801211.1	Xe_002549	LOC110236139	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005635	XP_020897288.1	XP_001628728.3	XP_022801218.1	Xe_002550	LOC110236140	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005636	XP_020897295.1	XP_001624985.1	XP_022788853.1	Xe_002630	LOC110236144	TRUE	TRUE	Xe_002630	FALSE	NA	FALSE	NA	FALSE	NA
OG0005637	XP_020897296.1, XP_020897298.1	XP_048590644.1	XP_022786286.1	NA	LOC110236145, LOC110236147	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005638	XP_020897300.1	XP_001628715.1	XP_022794991.1	Xe_002813	LOC110236148	TRUE	FALSE	NA	TRUE	XP_022794991.1	FALSE	NA	FALSE	NA
OG0005639	XP_020897303.1	XP_032232779.2	XP_022798326.1	Xe_014426	LOC110236151	TRUE	TRUE	Xe_014426	FALSE	NA	FALSE	NA	FALSE	NA
OG0005640	XP_020897316.1	XP_032228219.2	XP_022788855.1	Xe_002538	LOC110236164	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005641	XP_020897324.1	XP_048584980.1	XP_022783688.1	Xe_013080	LOC110236174	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005642	XP_020897330.1	XP_048584547.1	XP_022789370.1	Xe_013152	LOC110236181	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005643	XP_020897334.1, XP_028514033.1	XP_048585416.1	XP_022792725.1	NA	LOC110236183, LOC110236217	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005644	XP_020897336.1	XP_001640887.3	XP_022783746.1	Xe_016145	LOC110236184	TRUE	FALSE	NA	TRUE	XP_022783746.1	FALSE	NA	FALSE	NA
OG0005645	XP_020897339.1	XP_001628947.3	XP_022797784.1	Xe_013075	LOC110236185	TRUE	TRUE	Xe_013075	TRUE	XP_022797784.1	FALSE	NA	FALSE	NA
OG0005646	XP_020897347.1	XP_032237257.2	XP_022802919.1	Xe_013158	LOC110236190	TRUE	TRUE	Xe_013158	FALSE	NA	FALSE	NA	FALSE	NA
OG0005647	XP_020897350.1	XP_048585245.1	XP_022789361.1	Xe_013154	LOC110236192	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005648	XP_020897351.1	XP_032222101.1	XP_022782913.1	Xe_013039	LOC110236193	TRUE	TRUE	Xe_013039	FALSE	NA	FALSE	NA	FALSE	NA
OG0005649	XP_020897355.1	XP_001629159.2	XP_022805712.1	Xe_013054	LOC110236198	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005650	XP_020897358.1	XP_048585454.1	XP_022797774.1	Xe_013245	LOC110236200	TRUE	TRUE	Xe_013245	FALSE	NA	FALSE	NA	FALSE	NA
OG0005651	XP_020897363.1, XP_020900159.1	XP_048584877.1	XP_022785743.1	NA	LOC110236205, LOC110238816	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005652	XP_020897372.1	XP_032231801.2	XP_022805063.1	Xe_013684	LOC110236214	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005653	XP_020897374.1	XP_001630988.2	XP_022789404.1	Xe_013155	LOC110236216	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005654	XP_020897377.1	XP_001640799.2	XP_022783734.1	Xe_013216	LOC110236219	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005655	XP_020897380.1	XP_048585473.1	XP_022779441.1	Xe_013234	LOC110236222	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005656	XP_020897385.1	XP_001632414.3	XP_022789369.1	Xe_013157	LOC110236230	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005657	XP_020897389.1	XP_001624593.2	XP_022805068.1	Xe_013845	LOC110236234	TRUE	TRUE	Xe_013845	FALSE	NA	FALSE	NA	FALSE	NA
OG0005658	XP_020897392.1	NA	XP_022789986.1	Xe_005461, Xe_005479	LOC110236236	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005659	XP_020897397.1	XP_048583909.1	XP_022809140.1	Xe_002130	LOC110236244	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005660	XP_020897400.1	XP_048584059.1	XP_022803584.1	Xe_002186	LOC110236247	TRUE	TRUE	Xe_002186	FALSE	NA	FALSE	NA	FALSE	NA
OG0005661	XP_020897401.1	XP_001631596.1	XP_022803585.1	Xe_002187	LOC110236248	TRUE	TRUE	Xe_002187	FALSE	NA	FALSE	NA	FALSE	NA
OG0005662	XP_020897402.1	XP_001638185.2	XP_022795171.1	Xe_002284	LOC110236249	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005663	XP_020897403.1	XP_032218673.2	XP_022795218.1	Xe_002361	LOC110236250	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005664	XP_020897406.1	XP_048584047.1	XP_022780371.1	Xe_002253	LOC110236255	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005665	XP_020897410.1	XP_032218544.2	XP_022805549.1	Xe_001963	LOC110236258	TRUE	TRUE	Xe_001963	FALSE	NA	FALSE	NA	FALSE	NA
OG0005666	XP_020897419.1	XP_001626398.1	XP_022779140.1	Xe_003072	LOC110236266	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005667	XP_020897422.1	XP_001626409.1	XP_022780445.1, XP_022791140.1	NA	LOC110236268	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236268
OG0005668	XP_020897423.1	XP_032229863.2	XP_022784869.1	Xe_002127	LOC110236269	TRUE	TRUE	Xe_002127	TRUE	XP_022784869.1	FALSE	NA	TRUE	LOC110236269
OG0005669	XP_020897424.1	XP_001638180.2	XP_022779732.1	Xe_003068	LOC110236270	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005670	XP_020897430.1, XP_028519575.1	XP_048583518.1	XP_022795503.1	NA	LOC110236274, LOC110254238	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005671	XP_020897434.1	XP_001637830.2	XP_022783877.1	Xe_028847	LOC110236277	TRUE	TRUE	Xe_028847	TRUE	XP_022783877.1	FALSE	NA	FALSE	NA
OG0005672	XP_020897435.1	XP_048583838.1	XP_022799310.1	Xe_003062	LOC110236278	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005673	XP_020897443.2	XP_048584045.1	XP_022788409.1, XP_022788467.1	NA	LOC110236286	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005674	XP_020897447.1	XP_001634343.1	XP_022780465.1	Xe_002255	LOC110236288	TRUE	TRUE	Xe_002255	FALSE	NA	FALSE	NA	FALSE	NA
OG0005675	XP_020897455.1	XP_048584061.1	XP_022803563.1	Xe_002178	LOC110236296	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005676	XP_020897458.1	XP_032218692.2	XP_022795213.1	Xe_002203	LOC110236299	TRUE	TRUE	Xe_002203	FALSE	NA	FALSE	NA	FALSE	NA
OG0005677	XP_020897465.1	XP_048587400.1	XP_022789162.1	Xe_008351	LOC110236306	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005678	XP_020897472.1	XP_048587854.1	XP_022797047.1	Xe_000510	LOC110236308	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005679	XP_020897474.1	XP_032241548.2	XP_022803014.1	Xe_000512	LOC110236310	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005680	XP_020897475.1	XP_001635970.1	XP_022803015.1	Xe_000511	LOC110236311	TRUE	FALSE	NA	TRUE	XP_022803015.1	FALSE	NA	TRUE	LOC110236311
OG0005681	XP_020897476.1	XP_032243149.2	XP_022810028.1	Xe_001375	LOC110236312	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005682	XP_020897486.1	XP_032243030.1	XP_022796943.1	Xe_001206	LOC110236317	TRUE	TRUE	Xe_001206	TRUE	XP_022796943.1	FALSE	NA	FALSE	NA
OG0005683	XP_020897488.1	XP_001632622.1	XP_022783032.1	Xe_001030	LOC110236319	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005684	XP_020897491.1	XP_032232152.2	XP_022779020.1	Xe_000893	LOC110236321	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005685	XP_020897493.1	XP_001637219.1	XP_022797050.1	Xe_001189	LOC110236323	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005686	XP_020897494.1	XP_048582720.1	XP_022785228.1	Xe_010183	LOC110236324	TRUE	TRUE	Xe_010183	FALSE	NA	FALSE	NA	FALSE	NA
OG0005687	XP_020897495.1	XP_032237610.1	XP_022783067.1	Xe_001029	LOC110236325	TRUE	FALSE	NA	FALSE	NA	TRUE	XP_020897495.1	FALSE	NA
OG0005688	XP_020897496.1	XP_001637164.2	XP_022797059.1	Xe_001190	LOC110236326	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005689	XP_020897498.1	XP_048581610.1	XP_022796925.1	Xe_001077	LOC110236329	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005690	XP_020897504.1	XP_048585992.1	XP_022792382.1	Xe_028802	LOC110236331	TRUE	TRUE	Xe_028802	FALSE	NA	FALSE	NA	FALSE	NA
OG0005691	XP_020897514.1	XP_001637198.2	XP_022796945.1	Xe_000431	LOC110236339	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005692	XP_020897537.1	XP_032243085.2	XP_022803008.1	Xe_000514	LOC110236361	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005693	XP_020897538.1	XP_032243089.2	XP_022798556.1	Xe_000569	LOC110236362	TRUE	TRUE	Xe_000569	FALSE	NA	FALSE	NA	FALSE	NA
OG0005694	XP_020897547.1	XP_048581599.1	XP_022799172.1	Xe_021792	LOC110236372	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005695	XP_020897552.1	XP_001627837.2	XP_022807121.1	Xe_021777	LOC110236378	TRUE	FALSE	NA	TRUE	XP_022807121.1	FALSE	NA	FALSE	NA
OG0005696	XP_020897553.1	XP_048581786.1	XP_022804355.1	Xe_021603	LOC110236379	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005697	XP_020897561.1	XP_048581604.1	XP_022799159.1	Xe_029089	LOC110236384	TRUE	TRUE	Xe_029089	TRUE	XP_022799159.1	TRUE	XP_020897561.1	FALSE	NA
OG0005698	XP_020897564.1	XP_032236225.1	XP_022801709.1	Xe_022304	LOC110236388	TRUE	FALSE	NA	TRUE	XP_022801709.1	FALSE	NA	FALSE	NA
OG0005699	XP_020897565.1	XP_048581694.1	XP_022797986.1	Xe_022379	LOC110236389	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005700	XP_020897573.1	XP_048580628.1	XP_022807744.1	Xe_000413	LOC110236392	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005701	XP_020897582.1	XP_001633510.1	XP_022790349.1	Xe_022381	LOC110236400	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005702	XP_020897584.1	XP_032238121.2	XP_022799942.1	Xe_021791	LOC110236402	TRUE	FALSE	NA	TRUE	XP_022799942.1	FALSE	NA	FALSE	NA
OG0005703	XP_020897586.1	XP_048581298.1	XP_022804354.1	Xe_000263	LOC110236405	TRUE	TRUE	Xe_000263	FALSE	NA	FALSE	NA	FALSE	NA
OG0005704	XP_020897591.1, XP_028514074.1	XP_032220969.2	XP_022804349.1	NA	LOC110236411, LOC114574778	FALSE	FALSE	NA	FALSE	NA	TRUE	XP_020897591.1	FALSE	NA
OG0005705	XP_020897597.1	XP_032238634.2	XP_022797993.1	Xe_022322	LOC110236418	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005706	XP_020897601.1	XP_001630564.2	XP_022804366.1	Xe_021604	LOC110236421	TRUE	TRUE	Xe_021604	FALSE	NA	FALSE	NA	FALSE	NA
OG0005707	XP_020897613.1	XP_001636251.2	XP_022796199.1	Xe_019815	LOC110236433	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005708	XP_020897615.1	XP_032220321.2	XP_022802095.1	Xe_020047	LOC110236435	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005709	XP_020897623.1	XP_001636648.2	XP_022785856.1	Xe_004652	LOC110236442	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005710	XP_020897628.1	XP_001639597.3	XP_022796217.1	Xe_020344	LOC110236446	TRUE	TRUE	Xe_020344	FALSE	NA	FALSE	NA	FALSE	NA
OG0005711	XP_020897630.1	XP_048582264.1	XP_022790700.1	Xe_020709	LOC110236448	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005712	XP_020897634.1	XP_001639581.1	XP_022783918.1	Xe_005068	LOC110236454	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236454
OG0005713	XP_020897635.1	XP_001622276.2	XP_022798401.1	Xe_004603	LOC110236455	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005714	XP_020897638.1	XP_001633233.2	XP_022780886.1	Xe_004978	LOC110236457	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005715	XP_020897644.1	XP_032234162.2	XP_022786830.1	Xe_020731	LOC110236459	TRUE	TRUE	Xe_020731	FALSE	NA	FALSE	NA	FALSE	NA
OG0005716	XP_020897647.1	XP_032225548.1	XP_022798389.1	Xe_004604	LOC110236462	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005717	XP_020897655.1	XP_032242293.2	XP_022785854.1	Xe_004650	LOC110236467	TRUE	TRUE	Xe_004650	FALSE	NA	FALSE	NA	FALSE	NA
OG0005718	XP_020897657.1	XP_032225538.2	XP_022798391.1	Xe_004605	LOC110236468	TRUE	FALSE	NA	TRUE	XP_022798391.1	FALSE	NA	FALSE	NA
OG0005719	XP_020897658.1	XP_048581906.1	XP_022802104.1	Xe_004003	LOC110236470	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005720	XP_020897665.2	XP_001636710.2	XP_022785858.1	Xe_004653	LOC110236475	TRUE	TRUE	Xe_004653	FALSE	NA	FALSE	NA	FALSE	NA
OG0005721	XP_020897666.1	XP_001636645.1	XP_022785862.1	Xe_004654	LOC110236476	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005722	XP_020897668.1	XP_048582833.1	XP_022780881.1	Xe_004976	LOC110236478	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005723	XP_020897670.1	XP_001633234.1	XP_022780882.1	Xe_004975	LOC110236479	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005724	XP_020897672.1, XP_020905144.1, XP_028516332.1, XP_028516336.1	NA	NA	NA	LOC110236482, LOC110243358, LOC114575522, LOC114575524	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005725	XP_020897675.2	XP_048582315.1	XP_022796235.1	Xe_000218	LOC110236484	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005726	XP_020897680.1	XP_048582926.1	XP_022796201.1	Xe_019814	LOC110236489	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005727	XP_020897690.1	XP_048580033.1	XP_022782625.1	Xe_009735	LOC110236500	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005728	XP_020897696.1	XP_032232865.1	XP_022781028.1	Xe_005574	LOC110236505	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005729	XP_020897705.1	XP_048576895.1	XP_022779595.1	Xe_005371	LOC110236514	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005730	XP_020897708.1	XP_048576403.1	XP_022779637.1	Xe_005327	LOC110236515	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005731	XP_020897711.1	XP_032230121.1	XP_022786668.1	Xe_028500	LOC110236517	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005732	XP_020897716.1	XP_048577153.1	XP_022804856.1	Xe_005351	LOC110236520	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005733	XP_020897719.1	XP_001638465.1	XP_022791094.1	Xe_005499	LOC110236523	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005734	XP_020897720.1	XP_048577170.1	XP_022800075.1	Xe_005413	LOC110236524	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005735	XP_020897722.1	XP_048576852.1	XP_022791067.1	Xe_005297	LOC110236525	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005736	XP_020897724.1, XP_020901352.1	XP_032221122.1	XP_022794839.1	NA	LOC110236527, LOC110239936	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236527
OG0005737	XP_020897725.1	XP_001641269.1	XP_022791104.1, XP_022791118.1	NA	LOC110236528	FALSE	FALSE	NA	TRUE	XP_022791118.1, XP_022791104.1	FALSE	NA	FALSE	NA
OG0005738	XP_020897731.1	XP_032232726.2	XP_022810485.1	Xe_005349	LOC110236534	TRUE	FALSE	NA	TRUE	XP_022810485.1	FALSE	NA	FALSE	NA
OG0005739	XP_020897732.1	XP_001639413.2	XP_022800068.1	Xe_006827	LOC110236535	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005740	XP_020897737.1	XP_001639383.2	XP_022789997.1	Xe_005398	LOC110236541	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005741	XP_020897739.1	XP_001639373.1	XP_022798973.1	Xe_006927	LOC110236543	TRUE	TRUE	Xe_006927	FALSE	NA	FALSE	NA	FALSE	NA
OG0005742	XP_020897744.1, XP_028517772.1	XP_032228936.1	XP_022790198.1	NA	LOC110236610, LOC110248371	FALSE	FALSE	NA	TRUE	XP_022790198.1	FALSE	NA	FALSE	NA
OG0005743	XP_020897745.1	XP_032218471.1	XP_022791077.1	Xe_005600	LOC110236549	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005744	XP_020897747.1	XP_001628780.2	XP_022804836.1	Xe_005312	LOC110236551	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0005745	XP_020897749.1	XP_032222487.1	XP_022805592.1	Xe_005352	LOC110236554	TRUE	FALSE	NA	TRUE	XP_022805592.1	FALSE	NA	FALSE	NA
OG0005746	XP_020897752.1	XP_048576768.1	XP_022785778.1	Xe_005350	LOC110236556	TRUE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
