Master.Protein.Accessions,ID,Expal4.Quality.Tier.Quality.Tier,Expal4.prot.profile.stdev,Expal4.prot.aggv.dist.mean,Expal4.prot.aggv.dist.max,Expal4.prot.nb.feats,Expal4.prot.mean.SPS.MM,Expal4.PCA.Dim.1,Expal4.PCA.Dim.2,Expal4.PCA.Dim.3,Expal4.tSNE.Dim.1,Expal4.tSNE.Dim.2,Expal4.tSNE.2D.p40.Dim.1,Expal4.tSNE.2D.p40.Dim.2,Expal4.tSNE.3D.p40.Dim.1,Expal4.tSNE.3D.p40.Dim.2,Expal4.tSNE.3D.p40.Dim.3,Expal4.umap.Dim.1,Expal4.umap.Dim.2,Expal4.umap.3D.Dim.1,Expal4.umap.3D.Dim.2,Expal4.umap.3D.Dim.3,Expal4.126,Expal4.127N,Expal4.127C,Expal4.130C,Expal4.131N,Expal4.131C,Expal4.132N,Expal4.132C,Expal4.133N,Expal4.133C,Expal4.134N,Expal4.134C,XP,pepSize,XM,geneID,gene_coords,LOC,HumanGene,signalP,Pfam,KEGG,Panther,refseq_desc,AIP,KXJ_pepSize
KXJ10687.1,Host,tier2,0.075074193,NA,NA,1,50,-2.96242358,4.212992266248111,-1.40328062,-46.93040036,-62.54172819,-30.55875176,-103.7843652,80.87434145892877,-10.18430237,97.67776981254069,2.454908316343368,4.503836164,-0.223730528,1.508951402348302,4.773739943297263,0.090512094,0.043749478,0.034013013,0.021813773,0.037038490260812275,0.026064876,0.059323723947023815,0.071724383,0.18103031232733463,0.26306219586332064,0.14136817,0.030299490641708695,XP_020907002.1,164,XM_021051343.2,110245084,NW_018386860.1:40931-43931,LOC110245084,-,-,LAMTOR(1),K20397:LAMTOR1;_ragulator_complex_protein_LAMTOR1,PTHR13401::RAGULATOR_COMPLEX_PROTEIN_LAMTOR1,ragulator_complex_protein_LAMTOR1,AIPGENE3600,164
KXJ10692.1,Host,tier1,0.063057917,0.25002959426035953,0.444935886,7,81.11111111111111,-2.987436458,2.0348259381418194,-0.819347097,-40.73086813,-56.1164996,-29.85027114,-94.31379881,73.13785567,5.6047929079236845,89.52328048418214,2.120824993258359,4.069653074597973,0.16362913952463298,0.982180979,4.522922447800974,0.087632323,0.047767723,0.078654989,0.050076086,0.047502746,0.039733477615561966,0.040525312,0.050632429,0.096639218,0.1787926413343971,0.23924563003577454,0.042797425074589064,XP_028516658.1,378,XM_028660857.1,110245031,NW_018386849.1:126644-135235,LOC110245031,-,-,-,-,-,vicilin-like_seed_storage_protein_At2g18540_isoform_X23,AIPGENE11684,341
KXJ10697.1,Host,tier1,0.052490054,0.15672719539065816,0.2937511656028767,7,82.85714285714286,-3.213032816,0.6333096953008147,0.011780198,-25.02647251,-73.31061713,2.6217672515271624,-112.6560136,116.25288942155605,-2.623251928,48.75091183467905,0.9627614488544598,5.323573524633555,-1.545558192,0.10446844827705704,4.9061869280898645,0.052254652570488766,0.16780065923000514,0.14854620689921208,0.064888214,0.072452815,0.029017194552533185,0.018121155082268567,0.045377526451640705,0.10460583575654572,0.14452481732922343,0.12391959919569723,0.028491324,XP_020906966.1,1108,XM_021051307.2,110245050,NW_018386849.1:47176-53338,LOC110245050,-,SP(Sec/SPI),"Phosphodiest(1),Sulfatase(1)",-,PTHR10342::ARYLSULFATASE,-,AIPGENE11661,1108
KXJ10698.1,Host,tier1,0.045441159,0.090166159,0.090166159,2,80,-2.125669737,-0.473442289,2.006431609780379,-4.885383283,-42.65263227,12.103705955161452,-73.65820655,80.01625348,-22.78565325,17.683190680495674,-0.889788931,3.4227210854357644,-2.076395751,-0.064125784,3.0389181079527603,0.10337751963439751,0.10310354384991363,0.10660962790849768,0.18509724179991494,0.079739322,0.031865815,0.03511058,0.057924785504492704,0.092836778,0.053716609,0.12164743618506763,0.028970740004788744,XP_028516665.1,759,XM_028660864.1,110245062,NW_018386849.1:104643-110800,LOC110245062,-,-,"Mab-21_C(2),Mab-21(2)",-,PTHR10656::CELL_FATE_DETERMINING_PROTEIN_MAB21-RELATED,-,AIPGENE11663,377
KXJ10740.1,Host,tier2,0.035713703765643395,NA,NA,1,50,-1.543698174,1.513295812826438,-0.486304278,-11.99797195,-44.51481078,16.262239607415044,-84.75850646,61.56890189793234,6.4903400350277884,40.93497068074804,0.6812051730716444,3.955334273711219,-0.412478755,-0.051161627,3.492258518078568,0.11685162008709267,0.052576043,0.038894277,0.071236648,0.067753255,0.066494415,0.067110572,0.080425644,0.11474855634477447,0.10283650143187618,0.1661882911747398,0.054884177,XP_020906577.1,327,XM_021050918.2,110244707,NW_018386829.1:157033-160570,LOC110244707,STRAP,-,WD40(4),"K13137:STRAP,_UNRIP;_serine-threonine_kinase_receptor-associated_protein",PTHR19877:SF13::SERINE-THREONINE_KINASE_RECEPTOR-ASSOCIATED_PROTEIN,serine-threonine_kinase_receptor-associated_protein,AIPGENE9883,327
KXJ10757.1,Host,tier1,0.065278065,NA,NA,1,80,-2.470387215,-1.48879374,1.478075787021641,11.971707445982881,-51.57661254,48.106061667645605,-60.56002386,103.23690572068197,-26.48160552,19.58032647643298,-1.321129504,4.229362196787671,-2.539760876,-0.230010316,3.8527779064450076,0.026165369470155096,0.1169160006974895,0.2338933434496946,0.1267833074346002,0.078355677,0.030849363,0.048373982,0.044977244,0.043849134,0.03378129,0.16808836083722778,0.047966929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KXJ10806.1,Host,tier1,0.05711998,0.20215886504364772,0.20215886504364772,2,80,-2.421648241,-2.455010822,1.266365991468347,18.87974427,-47.67450369,59.09888346476741,-52.80504691,97.78096099248434,-21.82180673,0.2432905202949996,-1.876362593,4.493309538489534,-2.782073646,-0.977556085,3.7025196745674744,0.15462883111350298,0.10416359122684409,0.1956860469784946,0.15899848854405668,0.065871966,0.032229484,0.027268513057363823,0.040320884,0.051111493,0.032332681,0.063869731,0.073518288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KXJ10808.1,Host,tier1,0.038527016822692293,0.14048600304444872,0.14048600304444872,2,75,-1.91179661,-1.014345661,0.073570518,9.130101026,-78.2626074,62.29509698494872,-102.7602698,99.32935149297357,28.983895045354387,0.050297886,-0.948543866,6.083741867112082,-1.427153831,-1.936818506,4.359967272631486,0.1835104834319758,0.10430620507977431,0.09239931,0.11201343985218606,0.070533018,0.044005931587030506,0.050913386410817905,0.062481972,0.077491663,0.048367899,0.091376341,0.062600351,XP_020906495.2,354,XM_021050836.2,110244630,NW_018386803.1:41143-45016,LOC110244630,ZADH2,-,"ADH_zinc_N_2(1),ADH_N(1),ADH_zinc_N(1)","K07119:PTGR3,_ZADH2;_prostaglandin_reductase_3_[EC:1.3.1.48]",PTHR43677:SF3::PROSTAGLANDIN_REDUCTASE_3,prostaglandin_reductase-3,AIPGENE28712,354
KXJ10809.1,Host,tier1,0.062896719,0.16989611787451073,0.29031878511322207,9,80.90909091,-3.531070972,-1.848770913,-0.548985676,17.019433728460726,-72.56090722,68.27997499050952,-89.48255604,118.58168059528236,17.158261369960517,-0.218793352,-1.630078761,6.204823798,-2.253385047,-1.869732548,5.023926545872513,0.20366098691501305,0.16323844075290103,0.1722380189292138,0.081211645,0.040935618,0.021818086155991637,0.021663714109375468,0.042503864,0.062502554,0.060704176,0.096825019,0.032697878,XP_020906497.1,941,XM_021050838.2,110244632,NW_018386803.1:46070-59252,LOC110244632,AP2A2,-,"Alpha_adaptinC2(1),Alpha_adaptin_C(1),Adaptin_N(1)",K11824:AP2A;_AP-2_complex_subunit_alpha,PTHR22780:SF30::AP-2_COMPLEX_SUBUNIT_ALPHA-2,LOW_QUALITY_PROTEIN:_AP-2_complex_subunit_alpha-2-like,AIPGENE28729,675
KXJ10810.1,Host,tier1,0.081467779,0.3723846958939365,0.4723516854664648,3,70,-1.142351878,-3.002894534,3.3600694011264456,19.810831630881772,-32.80387443,51.630508601468804,-29.67022252,89.92371766866655,-48.20523075,-2.328960447,-1.867526131,3.4469008461610966,-2.992116027,-0.356487391,2.9734963555525233,0.041359435811697785,0.052041309,0.22069656511944435,0.25051797746546195,0.08640507,0.038635659555916545,0.032347885,0.030945199,0.034120166,0.015720900021168095,0.032895490460643904,0.16431434291040908,XP_020906503.1,442,XM_021050844.2,110244636,NW_018386803.1:168279-178183,LOC110244636,-,SP(Sec/SPI),-,-,PTHR16059:SF25::VWFA_DOMAIN-CONTAINING_PROTEIN,-,AIPGENE28714,442
KXJ10826.1,Host,tier1,0.058702427,NA,NA,1,100,-3.456872277,-1.151490023,-0.224178265,14.615400989263538,-71.96469483,65.29896863013619,-89.54795011,116.21068687954684,17.116998274363763,2.435873940190849,-1.404725899,6.083878819957263,-2.089314256,-1.739578782,4.934348723248455,0.19198583191527854,0.14213845556346347,0.16762964119808574,0.084835691,0.048577099378924925,0.026409541577624616,0.024559655672536918,0.039993422,0.081344117,0.063994139,0.11247466597881794,0.016057739155657995,XP_020906448.1,278,XM_021050789.2,110244584,NW_018386794.1:145593-148788,LOC110244584,-,-,Inositol_P(1),"K01092:E3.1.3.25,_IMPA,_suhB;_myo-inositol-1(or_4)-monophosphatase_[EC:3.1.3.25]",PTHR20854::INOSITOL_MONOPHOSPHATASE,inositol_monophosphatase_1,AIPGENE683,278
KXJ10832.1,Host,tier1,0.050351124186532696,0.12401687080643593,0.16534875877796007,3,80,-2.530601984,1.5415764481892433,-0.781296659,-34.92954777,-54.26973582,-24.60208295,-88.39551915,67.29007558620187,6.888058852006631,79.83640885718123,1.6439504153980709,3.974055947229519,0.077297423,0.6255845518929686,4.172471240726516,0.10135098324572345,0.067293615,0.08648862,0.049198865,0.046084807,0.042480965,0.054008535,0.070646893,0.11147502655935036,0.095250161,0.2249608829196954,0.050760645,XP_020906468.1,172,XM_021050809.2,110244603,NW_018386794.1:47848-49624,LOC110244603,TPPP2,-,p25-alpha(1),K25698:TPPP2;_tubulin_polymerization-promoting_protein_family_member_2,PTHR12932::P25_ALPHA-RELATED,tubulin_polymerization-promoting_protein_family_member_2,AIPGENE700,172
KXJ10834.1,Host,tier1,0.013131579,0.34644656124075396,0.34644656124075396,2,75,-0.627097509,0.051550117418901635,-0.173043221,1.6896206569805454,-9.869590405,1.072603621,-7.744495609,7.7125851374907874,-0.812954872,14.791502652871106,0.10043783958150865,0.5043723052315521,-0.387924105,0.1689136419156565,0.46954097990733956,0.1010751045052996,0.07150081,0.072439973,0.083471918,0.085377814,0.076752731,0.082869937,0.086505685,0.090921911,0.054794466,0.094692519,0.099597131,XP_020906449.1,278,XM_021050790.1,110244586,NW_018386794.1:148788-151717,LOC110244586,IMPA1,-,Inositol_P(1),"K01092:E3.1.3.25,_IMPA,_suhB;_myo-inositol-1(or_4)-monophosphatase_[EC:3.1.3.25]",PTHR20854::INOSITOL_MONOPHOSPHATASE,inositol_monophosphatase_1,AIPGENE707,261
KXJ10841.1,Host,tier1,0.056332007546573803,0.067641165,0.067641165,2,75,-1.442767156,3.7236713424892316,0.9455987538123716,-40.38233514,-40.16479069,-33.28841191,-73.08360787,53.93139603651918,-18.14357365,73.43914538066738,1.6077247478948333,3.1624233350990307,-0.274495817,1.3222232606568163,3.5534888745872593,0.011772996934752762,0.032761716,0.042173306,0.093634558,0.090624315,0.055711625,0.085269656,0.058857328545224866,0.1837826365356745,0.12450849923756709,0.18377427212053926,0.037129089,XP_020894403.1,127,XM_021038744.1,110233451,NW_018384807.1:14265-14964,LOC110233451,-,-,Complex1_LYR(1),K03965:NDUFB9;_NADH_dehydrogenase_(ubiquinone)_1_beta_subcomplex_subunit_9,PTHR12868::NADH-UBIQUINONE_OXIDOREDUCTASE_B22_SUBUNIT,NADH_dehydrogenase_[ubiquinone]_1_beta_subcomplex_subunit_9,AIPGENE690,127
KXJ10844.1,Host,tier1,0.05323985,0.093376504,0.1307483664917699,3,77.5,-2.775583505,-1.475076707,-0.120748348,12.010265249757644,-76.43358774,62.34035994697387,-98.49746262,107.16273696167825,25.288464206180237,-1.045694773,-1.244436064,6.324749438383845,-1.819585176,-2.076292467,4.7602568715255345,0.21105732,0.13566227830805086,0.1272819012483844,0.10298020883217557,0.058055894,0.036738493,0.037215547613560496,0.041754792591304754,0.074922574,0.05067912,0.085088118,0.038563752,XP_020906445.1,537,XM_021050786.2,110244581,NW_018386794.1:33770-39439,LOC110244581,SIAE,SP(Sec/SPI),SASA(1),K05970:SIAE;_sialate_O-acetylesterase_[EC:3.1.1.53],PTHR22901::SIALATE_O-ACETYLESTERASE,sialate_O-acetylesterase,AIPGENE721,537
KXJ10846.1,Host,tier1,0.035313263,0.11678546460735108,0.11678546460735108,2,80,-2.254352009,-0.541934211,-0.080634693,-0.285404126,-61.78390091,35.02604739473508,-86.20498067,85.09756196077129,11.721111937675989,15.24873515657815,-0.618493155,5.278739616474974,-1.482728586,-1.284567108,4.1087720821002485,0.14864648298314123,0.11722494313118116,0.12346239544344514,0.085081278,0.071583794,0.040800499,0.045105813,0.06284254,0.087872407,0.055638931,0.11297514867673304,0.048765768,XP_020906441.1,1294,XM_021050782.2,110244579,NW_018386794.1:121630-135181,LOC110244579,PLCG1,-,"C2(1),SH2(2),SH3_1(1),SH3_9(1),PI-PLC-X(1),PI-PLC-Y(1)","K01116:PLCG1;_phosphatidylinositol_phospholipase_C,_gamma-1_[EC:3.1.4.11]","PTHR10336:SF173::1-PHOSPHATIDYLINOSITOL_4,5-BISPHOSPHATE_PHOSPHODIESTERASE_GAMMA-1","1-phosphatidylinositol_4,5-bisphosphate_phosphodiesterase_gamma-1_isoform_X1",AIPGENE703,1297
KXJ10853.1,Host,tier1,0.048925135463485786,0.1453429879086264,0.1821613556590309,3,76.66666666666667,-2.74257177,0.095287255,0.31205972610943816,-7.276181478,-72.43701264,29.810082193271178,-106.3810109,93.91515156723577,29.75342792530269,27.962245408130705,-0.018453133,5.823721564290132,-0.77169066,-1.249288736,4.563804183980276,0.18382861902208328,0.075247895,0.095005818,0.11377776118494683,0.064378939,0.033328237773300344,0.03413175,0.047474373,0.095579803,0.089092593,0.14869861867005169,0.019455592879812595,XP_020894357.1,486,XM_021038698.2,110233406,NW_018384807.1:3045-8252,LOC110233406,SNTB1,-,"PDZ(1),PH_17(1),PH(1)",K24064:SNTB;_beta-syntrophin,PTHR10554:SF12::PDZ_DOMAIN-CONTAINING_PROTEIN,beta-1-syntrophin,AIPGENE688,700
KXJ10856.1,Host,tier1,0.052810451920649544,NA,NA,1,70,-1.584851628,3.012028851850314,-0.315448353,-43.44660428,-44.70114729,-41.0980162,-80.21710882,59.89044022639741,-4.298805256,89.51197006955069,1.9436920898711136,3.4172580759470197,0.016068556,1.313656410814513,3.856443584377674,0.041979302,0.025657265561171497,0.036669607,0.061807796,0.069354195764057755,0.064447172,0.065199335,0.081624079,0.13721729127127533,0.1570738596715866,0.19846283734198314,0.060507259,XP_020894359.1,125,XM_021038700.2,110233408,NW_018384807.1:8635-9957,LOC110233408,NDUFS6,-,zf-CHCC(1),K03939:NDUFS6;_NADH_dehydrogenase_(ubiquinone)_Fe-S_protein_6,"PTHR13156:SF0::NADH_DEHYDROGENASE_[UBIQUINONE]_IRON-SULFUR_PROTEIN_6,_MITOCHONDRIAL","NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_6,_mitochondrial",AIPGENE724,121
KXJ10864.1,Host,tier1,0.084660157,0.24106374120359214,0.3526317781728808,3,80,-3.139322814,3.770878104799302,0.064617342,-51.52082709,-57.53029724,-46.03202884,-99.69744821,72.41500409713005,-3.126850936,105.42859493358893,2.7966749154904145,4.142204706744504,0.2895553266419366,1.6715706174018923,4.767531020483084,0.020724883,0.031670756,0.054937682809487486,0.070655148,0.064894525,0.029846176,0.028765634539220777,0.046014307,0.1316785753258831,0.24497935811098218,0.2589295496230847,0.016903405335537074,XP_020906427.1,450,XM_021050768.2,110244566,NW_018386784.1:77794-81193,LOC110244566,-,-,"Tubulin(1),Tubulin_C(1)",K07374:TUBA;_tubulin_alpha,PTHR11588:SF410::AT04270P,tubulin_alpha-1C_chain,AIPGENE9554,449
KXJ10881.1,Host,tier1,0.088841312,NA,NA,1,70,2.4188674523024187,-1.116427699,0.3141714222324326,-36.61420784,65.08300534662902,52.60026662763003,89.60314430384432,-65.48800783,51.202060475215205,-89.70462256,-2.988356143,-5.018439752,3.941837734139165,-0.949102804,-3.630791999,0.009615813,0.004195977,0.016769309347192698,0.13741109123915882,0.099174906,0.1223699953475201,0.12037634898328885,0.10367387154357861,0.050510031555030734,0.00413702,0.018863430186252854,0.31290220504790894,XP_020906421.1,839,XM_021050762.1,110244560,NW_018386776.1:172384-185606,LOC110244560,TTBK2,SP(Sec/SPI),-,K08815:TTBK;_tau_tubulin_kinase_[EC:2.7.11.26],PTHR11909:SF297::TAU-TUBULIN_KINASE_1,-,AIPGENE3616,636
KXJ10940.1,Host,tier1,0.036387965,0.13612075065990828,0.17980697154397837,3,73.33333333333333,-1.495239067,0.5059118658105047,1.5463259808790155,-12.99575666,-35.63408468,6.530516981269722,-58.58951811,64.58993589303037,-14.89094529,34.48081001815375,-0.207817712,3.335684191253951,-1.436003019,0.084129921,2.8940633091136103,0.11487389408296925,0.046439339010126646,0.098707495,0.14579725680514535,0.10055613008027652,0.053966482164784474,0.048849774,0.062136167,0.11438274909760301,0.065671932,0.11809589989639696,0.030522881055051684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KXJ10943.1,Host,tier1,0.040503884757328516,0.12461387969454496,0.12461387969454496,2,75,-2.172060005,1.328933460874705,0.008325161,-15.20186055,-61.05802931,15.824560030682413,-93.10417225,83.82746785851903,15.338253055567614,41.428283124442494,0.5614633690035831,4.801334214186309,-0.517433493,-0.445189953,4.173035167954627,0.1308713513038292,0.07010439,0.07365392,0.079072912,0.082372858,0.037413514412054205,0.04656481,0.076030096,0.11811842914732598,0.10863599899418724,0.15957165673380672,0.017590063408224714,XP_020906374.1,823,XM_021050715.2,110244508,NW_018386750.1:181442-188415,LOC110244508,DNM1,-,"Dynamin_M(1),Dynamin_N(1),PH(1),GED(1)",K01528:DNM1_3;_dynamin_1/3_[EC:3.6.5.5],PTHR11566:SF32::DYNAMIN-1,dynamin-1,AIPGENE26789,823
KXJ10964.1,Host,tier1,0.10335712318014738,NA,NA,1,90,3.8446943642025375,-1.031414576,-2.05207351,16.60324232417984,91.78961764615947,-35.12258673,137.67343858362577,-122.7468961,-17.79454696,-87.96077208,-0.244669763,-6.848592445,1.4111690526394405,-1.301649622,-5.546599749,0.004809659,0.001947246,0.027060965,0.031470052,0.079088049,0.26823523218561296,0.080722025,0.2855383177458384,0.027153100122087468,0.009756492,0.005393277,0.17882558523724637,XP_028516447.1,1512,XM_028660646.1,110244407,NW_018386740.1:29630-84252,LOC110244407,-,-,"CUB(1),MAM(3),Ldl_recept_a(2)",-,PTHR23282:SF136::MAM_DOMAIN-CONTAINING_PROTEIN-RELATED,-,AIPGENE4802,1050
KXJ10965.1,Host,tier1,0.064563448,0.22415134466021128,0.46424433922440755,14,80,-3.693921722,-1.85356929,-0.751793008,20.448455352003094,-70.10069006,72.47055922276917,-82.25041317,123.01625877709145,5.302627112492973,-1.695657313,-1.846545531,5.857900948313269,-2.671268067,-1.464327373,5.022443965887735,0.16870454949846816,0.21230599466258906,0.17016452779147231,0.068163489,0.040495561898041744,0.021407794117316244,0.029527794475340305,0.028157687,0.060950845,0.074578528,0.086524809,0.03901842,XP_020906279.1,472,XM_021050620.2,110244415,NW_018386740.1:131322-135324,LOC110244415,-,-,SHMT(1),"K00600:glyA,_SHMT;_glycine_hydroxymethyltransferase_[EC:2.1.2.1]",PTHR11680::SERINE_HYDROXYMETHYLTRA:SFERASE,"serine_hydroxymethyltransferase,_mitochondrial",AIPGENE4781,472
KXJ10967.1,Host,tier1,0.042189493436590925,0.11492195167026836,0.11492195167026836,2,76.66666666666667,-1.468384375,0.10655943807488549,2.179853135536552,0.802374736,-37.85801163,27.681093964466342,-49.27617961,83.11504720939645,-32.69537804,27.91485731042447,-0.734095994,3.140396668938055,-2.090140274,0.3687999881687567,2.9526984090095834,0.032967085,0.064654644,0.15923600250495057,0.16381002637131062,0.093654802,0.046405277,0.065454581,0.060149909,0.10604566382619668,0.074321275,0.088730634,0.044570101,XP_020906278.1,611,XM_021050619.2,110244414,NW_018386740.1:138924-145393,LOC110244414,AGPS,-,"FAD-oxidase_C(1),FAD_binding_4(1)","K00803:AGPS,_agpS;_alkyldihydroxyacetonephosphate_synthase_[EC:2.5.1.26]","PTHR46568::ALKYLDIHYDROXYACETONEPHOSPHATE_SYNTHASE,_PEROXISOMAL","alkyldihydroxyacetonephosphate_synthase,_peroxisomal",AIPGENE4788,611
KXJ10971.1,Host,tier1,0.090518109,NA,NA,1,70,-3.409917509,-3.632636267,1.1443751709032992,25.86906687543835,-54.36991195,70.64606889880235,-56.89580358,108.94461950498643,-29.07088107,-4.397205298,-2.280191582,4.756717010754496,-3.24546482,-0.980203568,4.128857459619219,0.097808765,0.23578556511586712,0.2866377620805874,0.12341323150126636,0.074489979,0.035300848181676774,0.018196152697954753,0.021376813,0.025418515609454382,0.038158975584365554,0.033563734,0.009849659,XP_020906248.1,187,XM_021050589.2,110244383,NW_018386732.1:85432-90497,LOC110244383,-,SP(Sec/SPI),TNF(1),-,PTHR11471:SF13::TNF_2_DOMAIN-CONTAINING_PROTEIN,-,AIPGENE4282,814
KXJ10983.1,Host,tier1,0.042908807625653286,NA,NA,1,80,-2.832256909,1.1454695073712193,-0.525288712,-21.6917853,-59.14902194,-1.626772415,-93.77423961,88.76457755021168,8.184350811484698,50.98922910844267,0.6888495533430561,4.631886942,-0.838226107,-0.009077657,4.308976178490198,0.083544377,0.1087618843125969,0.13148300525689313,0.051719818,0.049079755,0.026421873,0.02990509,0.081880858,0.12247701243526926,0.10342200180130258,0.16082195144782085,0.050482374,XP_020906245.1,154,XM_021050586.2,110244381,NW_018386732.1:82858-83790,LOC110244381,-,-,-,K12751:MYL6;_myosin_light_chain_6,PTHR23048:SF0::FI08416P-RELATED,myosin-2_essential_light_chain,AIPGENE4280,154
KXJ10995.1,Host,tier1,0.09848875,NA,NA,1,70,-4.868508256,0.7141423819196032,-2.071168012,-26.95238717,-80.69456846,3.786985983253661,-123.0143543,130.58570759602978,0.5797073910348726,48.29279045155634,1.2026029850948792,5.981556020967199,-1.918936741,-0.140815898,5.437804669313204,0.056827794,0.281900601,0.11095600892520828,0.004172846,0.021921861194669753,0.014552447403499437,0.017728445734517057,0.018441373932255693,0.079515179,0.2750673039279613,0.10744648831211995,0.011469650172595033,XP_028516436.1,260,XM_028660635.1,110244366,NW_018386723.1:95591-102951,LOC110244366,-,SP(Sec/SPI),SEA(1),-,-,protein_stoned-B,AIPGENE16186,235
KXJ11000.1,Host,tier1,0.093670393,0.11045054971410363,0.15861343836458075,5,83.33333333333333,-4.514762099,-1.357536745,-1.172564011,-25.24359986,-89.03367649,6.106067963739926,-135.3725792,144.56940336899297,-1.569410943,41.296932894165764,1.1819298255326158,6.879688167053589,-2.819996979,-0.767401526,5.8271634420838705,0.1566760605365698,0.343751201,0.078141914,0.070319252,0.022060997968256477,0.006877721,0.007787835,0.028342619082626017,0.082054329,0.090881621,0.097166077,0.015940374136149512,XP_020906235.1,356,XM_021050576.2,110244369,NW_018386723.1:62881-70816,LOC110244369,-,SP(Sec/SPI),-,-,-,-,AIPGENE16205,440
KXJ11018.1,Host,tier1,0.065700403,0.39588719745627343,0.39588719745627343,2,70,-3.804289189,0.7092106138165449,-1.654916945,-33.71193249,-68.24490332,-17.70438932,-108.0265155,107.37108255300507,13.558738495880233,61.68306862709082,1.0172619453414935,5.399582003958026,-0.916585381,-0.249084017,5.10858083,0.14697150654061886,0.092006329,0.13976124083338404,0.023517929,0.030238601655356637,0.034558164601468336,0.036089196,0.036341135711261005,0.075407626,0.22457468041602507,0.13911344994743796,0.021420139723460675,XP_020906211.1,385,XM_021050552.2,110244348,NW_018386714.1:132237-141278,LOC110244348,RAD23A,-,"ubiquitin(1),UBA(2),XPC-binding(1),UBA_3(1)","K10839:RAD23,_HR23;_UV_excision_repair_protein_RAD23",PTHR10621:SF29::UV_EXCISION_REPAIR_PROTEIN_RAD23_HOMOLOG_A,UV_excision_repair_protein_RAD23_homolog_A,AIPGENE16485,385
