Orthogroup	Species	nvec_longest_isoform	Orthologs
OG0003445	aip_longest_isoforms	XP_032227682.2, XP_032223367.2, XP_032238912.1	XP_020902755.1
OG0003446	xenia_longest_isoforms	XP_048578541.1	Xe_008750-T1
OG0003446	spis_longest_isoform_marker	XP_048578541.1	XP_022802605.1
OG0003446	aip_longest_isoforms	XP_048578541.1	XP_020914292.1, XP_020902769.1
OG0003447	xenia_longest_isoforms	XP_001641956.1	Xe_008362-T1
OG0003447	spis_longest_isoform_marker	XP_001641956.1	XP_022786574.1
OG0003447	aip_longest_isoforms	XP_001641956.1	XP_020902777.1, XP_020906573.1
OG0003448	xenia_longest_isoforms	XP_032219825.2	Xe_000466-T1
OG0003448	spis_longest_isoform_marker	XP_032219825.2	XP_022804241.1
OG0003448	aip_longest_isoforms	XP_032219825.2	XP_020902781.1, XP_028516629.1
OG0003449	xenia_longest_isoforms	XP_032237725.2	Xe_015513-T1
OG0003449	spis_longest_isoform_marker	XP_032237725.2	XP_022786556.1
OG0003449	aip_longest_isoforms	XP_032237725.2	XP_020902783.1, XP_020906574.1
OG0003450	xenia_longest_isoforms	XP_048584266.1, XP_001640966.3	Xe_002906-T1
OG0003450	spis_longest_isoform_marker	XP_048584266.1, XP_001640966.3	XP_022806352.1
OG0003450	aip_longest_isoforms	XP_048584266.1, XP_001640966.3	XP_020902786.2
OG0003451	xenia_longest_isoforms	XP_001642087.2	Xe_008359-T1
OG0003451	spis_longest_isoform_marker	XP_001642087.2	XP_022782950.1
OG0003451	aip_longest_isoforms	XP_001642087.2	XP_020902788.1, XP_020902787.1
OG0003452	xenia_longest_isoforms	XP_001631808.1	Xe_008625-T2
OG0003452	aip_longest_isoforms	XP_001631808.1	XP_020902808.1
OG0003452	spis_longest_isoform_marker	XP_001631808.1	XP_022788381.1, XP_022780819.1
OG0003453	xenia_longest_isoforms	XP_032222341.1	Xe_013051-T1
OG0003453	spis_longest_isoform_marker	XP_032222341.1	XP_022798507.1, XP_022801067.1
OG0003453	aip_longest_isoforms	XP_032222341.1	XP_020902854.1
OG0003454	spis_longest_isoform_marker	XP_048581974.1, XP_048582680.1	XP_022805859.1, XP_022805861.1
OG0003454	aip_longest_isoforms	XP_048581974.1, XP_048582680.1	XP_020902887.1
OG0003455	xenia_longest_isoforms	XP_048582460.1	Xe_004934-T1
OG0003455	aip_longest_isoforms	XP_048582460.1	XP_020902908.1
OG0003455	spis_longest_isoform_marker	XP_048582460.1	XP_022789727.1, XP_022789754.1
OG0003456	xenia_longest_isoforms	XP_048581651.1	Xe_020349-T1, Xe_020364-T1
OG0003456	spis_longest_isoform_marker	XP_048581651.1	XP_022802819.1
OG0003456	aip_longest_isoforms	XP_048581651.1	XP_020902913.1
OG0003457	xenia_longest_isoforms	XP_032230819.2	Xe_012871-T1
OG0003457	spis_longest_isoform_marker	XP_032230819.2	XP_022789810.1
OG0003457	aip_longest_isoforms	XP_032230819.2	XP_020902922.1, XP_020908030.1
OG0003458	xenia_longest_isoforms	XP_048575656.1	Xe_018643-T1
OG0003458	spis_longest_isoform_marker	XP_048575656.1	XP_022778482.1
OG0003458	aip_longest_isoforms	XP_048575656.1	XP_020903031.1, XP_020902923.1
OG0003459	xenia_longest_isoforms	XP_001633876.2	Xe_020745-T1
OG0003459	spis_longest_isoform_marker	XP_001633876.2	XP_022800175.1
OG0003459	aip_longest_isoforms	XP_001633876.2	XP_020911810.1, XP_020902931.1
OG0003461	xenia_longest_isoforms	XP_032236869.2	Xe_014328-T1
OG0003461	spis_longest_isoform_marker	XP_032236869.2	XP_022806551.1
OG0003461	aip_longest_isoforms	XP_032236869.2	XP_028512971.1, XP_020902958.1
OG0003462	xenia_longest_isoforms	XP_001625861.1	Xe_002534-T1
OG0003462	spis_longest_isoform_marker	XP_001625861.1	XP_022786281.1
OG0003462	aip_longest_isoforms	XP_001625861.1	XP_020902970.1, XP_020902975.1
OG0003463	xenia_longest_isoforms	XP_048590456.1	Xe_002504-T1
OG0003463	spis_longest_isoform_marker	XP_048590456.1	XP_022800663.1
OG0003463	aip_longest_isoforms	XP_048590456.1	XP_020913937.1, XP_020902998.1
OG0003464	xenia_longest_isoforms	XP_032232193.2	Xe_000949-T1
OG0003464	spis_longest_isoform_marker	XP_032232193.2	XP_022798622.1
OG0003464	aip_longest_isoforms	XP_032232193.2	XP_020903003.1, XP_028514779.1
OG0003465	xenia_longest_isoforms	XP_001639319.1	Xe_005731-T1
OG0003465	spis_longest_isoform_marker	XP_001639319.1	XP_022779510.1
OG0003465	aip_longest_isoforms	XP_001639319.1	XP_020913569.1, XP_020903078.1
OG0003466	xenia_longest_isoforms	XP_032220158.2	Xe_005628-T1
OG0003466	spis_longest_isoform_marker	XP_032220158.2	XP_022779511.1
OG0003466	aip_longest_isoforms	XP_032220158.2	XP_020913570.1, XP_020903096.1
OG0003467	xenia_longest_isoforms	XP_032231952.1	Xe_008307-T1
OG0003467	spis_longest_isoform_marker	XP_032231952.1	XP_022796768.1
OG0003467	aip_longest_isoforms	XP_032231952.1	XP_020903113.2, XP_028515969.1
OG0003468	xenia_longest_isoforms	XP_032226201.1	Xe_023519-T1, Xe_023439-T1
OG0003468	spis_longest_isoform_marker	XP_032226201.1	XP_022796205.1
OG0003468	aip_longest_isoforms	XP_032226201.1	XP_020903131.1
OG0003469	spis_longest_isoform_marker	XP_048583453.1, XP_048583825.1	XP_022803751.1
OG0003469	aip_longest_isoforms	XP_048583453.1, XP_048583825.1	XP_020910746.1, XP_020903144.1
OG0003470	xenia_longest_isoforms	XP_001629709.2	Xe_001725-T1
OG0003470	aip_longest_isoforms	XP_001629709.2	XP_020903176.2, XP_020905897.1
OG0003470	spis_longest_isoform_marker	XP_001629709.2	XP_022780838.1
OG0003471	xenia_longest_isoforms	XP_001629710.2	Xe_001721-T1
OG0003471	spis_longest_isoform_marker	XP_001629710.2	XP_022802299.1
OG0003471	aip_longest_isoforms	XP_001629710.2	XP_020905902.2, XP_020903181.2
OG0003472	xenia_longest_isoforms	XP_048578660.1	Xe_008447-T1
OG0003472	aip_longest_isoforms	XP_048578660.1	XP_020903200.1
OG0003472	spis_longest_isoform_marker	XP_048578660.1	XP_022779834.1, XP_022779890.1
OG0003473	xenia_longest_isoforms	XP_032234171.1	Xe_012558-T1
OG0003473	aip_longest_isoforms	XP_032234171.1	XP_020914127.1, XP_020903278.2
OG0003473	spis_longest_isoform_marker	XP_032234171.1	XP_022788798.1
OG0003474	spis_longest_isoform_marker	XP_048580683.1	XP_022800758.1, XP_022800775.1
OG0003474	aip_longest_isoforms	XP_048580683.1	XP_020908593.1, XP_020903317.2
OG0003475	xenia_longest_isoforms	XP_032236443.1	Xe_012655-T1
OG0003475	spis_longest_isoform_marker	XP_032236443.1	XP_022793497.1
OG0003475	aip_longest_isoforms	XP_032236443.1	XP_020903323.1, XP_020909883.1
OG0003476	xenia_longest_isoforms	XP_032222776.2	Xe_009635-T1
OG0003476	aip_longest_isoforms	XP_032222776.2	XP_020903374.1
OG0003476	spis_longest_isoform_marker	XP_032222776.2	XP_022792923.1, XP_022792906.1
OG0003477	xenia_longest_isoforms	XP_001637926.2	Xe_021979-T1, Xe_028892-T1
OG0003477	aip_longest_isoforms	XP_001637926.2	XP_020903396.1
OG0003477	spis_longest_isoform_marker	XP_001637926.2	XP_022785295.1
OG0003478	xenia_longest_isoforms	XP_048580333.1	Xe_001309-T1
OG0003478	spis_longest_isoform_marker	XP_048580333.1	XP_022787342.1
OG0003478	aip_longest_isoforms	XP_048580333.1	XP_020903403.1, XP_020913587.1
OG0003479	xenia_longest_isoforms	XP_048582845.1	Xe_020282-T1, Xe_020270-T1
OG0003479	spis_longest_isoform_marker	XP_048582845.1	XP_022790631.1
OG0003479	aip_longest_isoforms	XP_048582845.1	XP_020903439.1
OG0003480	spis_longest_isoform_marker	XP_032218365.1, XP_032223456.2	XP_022785294.1
OG0003480	aip_longest_isoforms	XP_032218365.1, XP_032223456.2	XP_020903443.1, XP_020905384.1
OG0003481	xenia_longest_isoforms	XP_048584304.1	Xe_000830-T1
OG0003481	aip_longest_isoforms	XP_048584304.1	XP_020903474.1, XP_028518034.1
OG0003481	spis_longest_isoform_marker	XP_048584304.1	XP_022804396.1
OG0003482	xenia_longest_isoforms	XP_032234687.1	Xe_000776-T1, Xe_000773-T1
OG0003482	spis_longest_isoform_marker	XP_032234687.1	XP_022798155.1
OG0003482	aip_longest_isoforms	XP_032234687.1	XP_020903487.1
OG0003483	xenia_longest_isoforms	XP_001636500.2	Xe_016193-T1
OG0003483	spis_longest_isoform_marker	XP_001636500.2	XP_022792158.1
OG0003483	aip_longest_isoforms	XP_001636500.2	XP_020903504.1, XP_020906990.1
OG0003484	xenia_longest_isoforms	XP_001641735.2	Xe_016192-T1
OG0003484	spis_longest_isoform_marker	XP_001641735.2	XP_022792157.1
OG0003484	aip_longest_isoforms	XP_001641735.2	XP_020903519.1, XP_020903506.1
OG0003485	aip_longest_isoforms	XP_048589439.1	XP_020903507.1
OG0003485	spis_longest_isoform_marker	XP_048589439.1	XP_022803953.1
OG0003485	xenia_longest_isoforms	XP_048589439.1	Xe_003326-T1
OG0003486	xenia_longest_isoforms	XP_001641656.2	Xe_015040-T1, Xe_015043-T1
OG0003486	spis_longest_isoform_marker	XP_001641656.2	XP_022799726.1
OG0003486	aip_longest_isoforms	XP_001641656.2	XP_020903511.1
OG0003488	xenia_longest_isoforms	XP_048588563.1	Xe_014409-T1, Xe_014407-T1
OG0003488	aip_longest_isoforms	XP_048588563.1	XP_020903596.1
OG0003488	spis_longest_isoform_marker	XP_048588563.1	XP_022802286.1
OG0003489	xenia_longest_isoforms	XP_001624420.1	Xe_014208-T1, Xe_014209-T1
OG0003489	spis_longest_isoform_marker	XP_001624420.1	XP_022779130.1
OG0003489	aip_longest_isoforms	XP_001624420.1	XP_020903625.1
OG0003490	xenia_longest_isoforms	XP_048587921.1	Xe_016530-T1, Xe_017350-T1
OG0003490	aip_longest_isoforms	XP_048587921.1	XP_020903662.1
OG0003490	spis_longest_isoform_marker	XP_048587921.1	XP_022791432.1
OG0003491	xenia_longest_isoforms	XP_032237663.2	Xe_014207-T1
OG0003491	spis_longest_isoform_marker	XP_032237663.2	XP_022779115.1
OG0003491	aip_longest_isoforms	XP_032237663.2	XP_020903666.1, XP_020908952.1
OG0003492	xenia_longest_isoforms	XP_048588413.1	Xe_014120-T1
OG0003492	spis_longest_isoform_marker	XP_048588413.1	XP_022779195.1
OG0003492	aip_longest_isoforms	XP_048588413.1	XP_020916649.1, XP_020903674.1
OG0003493	spis_longest_isoform_marker	XP_048588115.1, XP_032231429.2	XP_022801758.1
OG0003493	aip_longest_isoforms	XP_048588115.1	XP_020903885.1
OG0003493	aip_longest_isoforms	XP_032231429.2	XP_020903677.2
OG0003494	xenia_longest_isoforms	XP_048588700.1	Xe_014289-T1
OG0003494	spis_longest_isoform_marker	XP_048588700.1	XP_022801782.1
OG0003494	aip_longest_isoforms	XP_048588700.1	XP_020903686.1, XP_020913523.1
OG0003495	xenia_longest_isoforms	XP_001632054.1	Xe_014290-T1
OG0003495	spis_longest_isoform_marker	XP_001632054.1	XP_022779814.1
OG0003495	aip_longest_isoforms	XP_001632054.1	XP_020903698.1, XP_020913524.1
OG0003496	xenia_longest_isoforms	XP_001628317.2	Xe_014514-T1, Xe_014506-T1
OG0003496	spis_longest_isoform_marker	XP_001628317.2	XP_022803843.1
OG0003496	aip_longest_isoforms	XP_001628317.2	XP_020903726.1
OG0003497	xenia_longest_isoforms	XP_032230471.1	Xe_014136-T1
OG0003497	spis_longest_isoform_marker	XP_032230471.1	XP_022797306.1, XP_022797313.1
OG0003497	aip_longest_isoforms	XP_032230471.1	XP_020903755.1
OG0003498	xenia_longest_isoforms	XP_032229900.1	Xe_001073-T1, Xe_001125-T1
OG0003498	spis_longest_isoform_marker	XP_032229900.1	XP_022804780.1
OG0003498	aip_longest_isoforms	XP_032229900.1	XP_020903791.1
OG0003499	xenia_longest_isoforms	XP_001635719.2	Xe_009239-T1, Xe_025313-T1
OG0003499	spis_longest_isoform_marker	XP_001635719.2	XP_022785898.1
OG0003499	aip_longest_isoforms	XP_001635719.2	XP_020903821.1
OG0003500	xenia_longest_isoforms	XP_032220562.2	Xe_023280-T1, Xe_023279-T1
OG0003500	spis_longest_isoform_marker	XP_032220562.2	XP_022782375.1
OG0003500	aip_longest_isoforms	XP_032220562.2	XP_020903829.1
OG0003501	spis_longest_isoform_marker	XP_001638318.2	XP_022803929.1
OG0003501	xenia_longest_isoforms	XP_001638318.2	Xe_002804-T1, Xe_005732-T1
OG0003501	aip_longest_isoforms	XP_001638318.2	XP_020903850.1
OG0003502	xenia_longest_isoforms	XP_048590615.1, XP_032230033.2	Xe_002816-T1
OG0003502	aip_longest_isoforms	XP_048590615.1, XP_032230033.2	XP_028515835.1, XP_020903863.1
OG0003503	xenia_longest_isoforms	XP_032241573.1	Xe_001855-T1, Xe_003597-T1
OG0003503	spis_longest_isoform_marker	XP_032241573.1	XP_022784604.1
OG0003503	aip_longest_isoforms	XP_032241573.1	XP_020903891.1
OG0003504	spis_longest_isoform_marker	XP_032236737.2, XP_032232508.2	XP_022780919.1
OG0003504	aip_longest_isoforms	XP_032236737.2, XP_032232508.2	XP_020903896.2, XP_028519031.1
OG0003505	xenia_longest_isoforms	XP_032232279.1	Xe_005207-T1
OG0003505	spis_longest_isoform_marker	XP_032232279.1	XP_022799823.1, XP_022778262.1
OG0003505	aip_longest_isoforms	XP_032232279.1	XP_020903920.1
OG0003506	xenia_longest_isoforms	XP_001630553.3	Xe_021095-T1
OG0003506	aip_longest_isoforms	XP_001630553.3	XP_020903922.1, XP_020911841.1
OG0003506	spis_longest_isoform_marker	XP_001630553.3	XP_022782470.1
OG0003507	spis_longest_isoform_marker	XP_032242997.2, XP_032239802.2	XP_022799027.1
OG0003507	aip_longest_isoforms	XP_032242997.2	XP_020903925.1
OG0003507	aip_longest_isoforms	XP_032239802.2	XP_020904873.1
OG0003508	xenia_longest_isoforms	XP_032227566.2	Xe_015261-T1, Xe_015270-T1
OG0003508	spis_longest_isoform_marker	XP_032227566.2	XP_022792204.1
OG0003508	aip_longest_isoforms	XP_032227566.2	XP_020903937.2
OG0003509	spis_longest_isoform_marker	XP_048577111.1	XP_022780984.1, XP_022780986.1, XP_022780985.1
OG0003509	aip_longest_isoforms	XP_048577111.1	XP_020903973.2
OG0003510	xenia_longest_isoforms	XP_048585934.1	Xe_012171-T1
OG0003510	spis_longest_isoform_marker	XP_048585934.1	XP_022801350.1, XP_022810575.1
OG0003510	aip_longest_isoforms	XP_048585934.1	XP_020904005.1
OG0003511	xenia_longest_isoforms	XP_032238243.1	Xe_010879-T1
OG0003511	spis_longest_isoform_marker	XP_032238243.1	XP_022782915.1, XP_022781167.1
OG0003511	aip_longest_isoforms	XP_032238243.1	XP_020904038.1
OG0003512	xenia_longest_isoforms	XP_048579143.1, XP_048577977.1	Xe_010504-T1
OG0003512	spis_longest_isoform_marker	XP_048579143.1, XP_048577977.1	XP_022781185.1
OG0003512	aip_longest_isoforms	XP_048579143.1, XP_048577977.1	XP_020904053.1
OG0003513	xenia_longest_isoforms	XP_048577664.1	Xe_011367-T1
OG0003513	spis_longest_isoform_marker	XP_048577664.1	XP_022783459.1, XP_022781533.1
OG0003513	aip_longest_isoforms	XP_048577664.1	XP_020904060.1
OG0003514	spis_longest_isoform_marker	XP_032243078.2	XP_022797382.1
OG0003514	xenia_longest_isoforms	XP_032243078.2	Xe_018296-T1, Xe_003457-T1
OG0003514	aip_longest_isoforms	XP_032243078.2	XP_020904133.1
OG0003515	aip_longest_isoforms	XP_001634422.1, XP_032223329.2	XP_028515906.1, XP_020904165.2, XP_028515911.1
OG0003517	xenia_longest_isoforms	XP_001637467.2	Xe_028852-T1
OG0003517	spis_longest_isoform_marker	XP_001637467.2	XP_022803537.1
OG0003517	aip_longest_isoforms	XP_001637467.2	XP_020904256.1, XP_028516713.1
OG0003518	xenia_longest_isoforms	XP_032238106.2, XP_032231228.2	Xe_008532-T1
OG0003518	spis_longest_isoform_marker	XP_032238106.2, XP_032231228.2	XP_022787774.1
OG0003518	aip_longest_isoforms	XP_032238106.2, XP_032231228.2	XP_020904298.1
OG0003519	xenia_longest_isoforms	XP_032238151.1, XP_001631884.2	Xe_028983-T1
OG0003519	spis_longest_isoform_marker	XP_032238151.1, XP_001631884.2	XP_022781764.1
OG0003519	aip_longest_isoforms	XP_032238151.1, XP_001631884.2	XP_020904316.1
OG0003520	xenia_longest_isoforms	XP_048588481.1	Xe_014867-T1, Xe_014884-T1
OG0003520	spis_longest_isoform_marker	XP_048588481.1	XP_022801424.1
OG0003520	aip_longest_isoforms	XP_048588481.1	XP_020904405.1
OG0003521	xenia_longest_isoforms	XP_032224367.1	Xe_008337-T1
OG0003521	spis_longest_isoform_marker	XP_032224367.1	XP_022783853.1
OG0003521	aip_longest_isoforms	XP_032224367.1	XP_020904412.1, XP_028515054.1
OG0003522	xenia_longest_isoforms	XP_001626869.2	Xe_008304-T1
OG0003522	spis_longest_isoform_marker	XP_001626869.2	XP_022794966.1
OG0003522	aip_longest_isoforms	XP_001626869.2	XP_020904415.1, XP_028515975.1
OG0003523	xenia_longest_isoforms	XP_032231943.1	Xe_008310-T1
OG0003523	aip_longest_isoforms	XP_032231943.1	XP_020915725.1, XP_020904419.1
OG0003523	spis_longest_isoform_marker	XP_032231943.1	XP_022796773.1
OG0003524	spis_longest_isoform_marker	XP_048588812.1, XP_048588006.1	XP_022801764.1
OG0003524	aip_longest_isoforms	XP_048588812.1	XP_020904447.1
OG0003524	aip_longest_isoforms	XP_048588006.1	XP_028515760.1
OG0003525	spis_longest_isoform_marker	XP_032236879.2	XP_022781781.1, XP_022781703.1, XP_022802301.1
OG0003525	aip_longest_isoforms	XP_032236879.2	XP_020904465.1
OG0003526	spis_longest_isoform_marker	XP_048589199.1	XP_022807464.1, XP_022807463.1
OG0003526	aip_longest_isoforms	XP_048589199.1	XP_020904619.2, XP_028516030.1
OG0003527	xenia_longest_isoforms	XP_001636993.2	Xe_017341-T1, Xe_017343-T1
OG0003527	spis_longest_isoform_marker	XP_001636993.2	XP_022780310.1
OG0003527	aip_longest_isoforms	XP_001636993.2	XP_020904653.1
OG0003528	xenia_longest_isoforms	XP_001630037.1	Xe_018640-T1
OG0003528	spis_longest_isoform_marker	XP_001630037.1	XP_022780323.1
OG0003528	aip_longest_isoforms	XP_001630037.1	XP_020904661.2, XP_020904660.2
OG0003529	xenia_longest_isoforms	XP_032233103.2	Xe_018477-T1
OG0003529	spis_longest_isoform_marker	XP_032233103.2	XP_022780325.1, XP_022780334.1
OG0003529	aip_longest_isoforms	XP_032233103.2	XP_020904670.1
OG0003530	xenia_longest_isoforms	XP_048587953.1	Xe_014620-T1
OG0003530	aip_longest_isoforms	XP_048587953.1	XP_020904700.1, XP_028515473.1
OG0003530	spis_longest_isoform_marker	XP_048587953.1	XP_022791563.1
OG0003531	spis_longest_isoform_marker	XP_001631570.3	XP_022784517.1
OG0003531	spis_longest_isoform_marker	XP_001631569.2	XP_022784493.1
OG0003531	aip_longest_isoforms	XP_001631569.2	XP_020904718.1
OG0003532	xenia_longest_isoforms	XP_001637483.1	Xe_004309-T1, Xe_004108-T1
OG0003532	spis_longest_isoform_marker	XP_001637483.1	XP_022791430.1
OG0003532	aip_longest_isoforms	XP_001637483.1	XP_020904722.1
OG0003533	xenia_longest_isoforms	XP_032234671.1	Xe_003620-T1
OG0003533	spis_longest_isoform_marker	XP_032234671.1	XP_022810236.1, XP_022801155.1
OG0003533	aip_longest_isoforms	XP_032234671.1	XP_020904733.1
OG0003534	spis_longest_isoform_marker	XP_001626714.2	XP_022783829.1
OG0003534	xenia_longest_isoforms	XP_001626714.2	Xe_023281-T1, Xe_024251-T1
OG0003534	aip_longest_isoforms	XP_001626714.2	XP_020904788.1
OG0003535	xenia_longest_isoforms	XP_048578846.1	Xe_008438-T1
OG0003535	aip_longest_isoforms	XP_048578846.1	XP_028516858.1, XP_020904827.1
OG0003535	spis_longest_isoform_marker	XP_048578846.1	XP_022808432.1
OG0003536	xenia_longest_isoforms	XP_048583468.1	Xe_002170-T1
OG0003536	spis_longest_isoform_marker	XP_048583468.1	XP_022791253.1
OG0003536	aip_longest_isoforms	XP_048583468.1	XP_020904831.1, XP_020904881.1
OG0003537	spis_longest_isoform_marker	XP_001637707.3	XP_022783714.1
OG0003537	xenia_longest_isoforms	XP_001637707.3	Xe_002046-T1, Xe_002047-T1
OG0003537	aip_longest_isoforms	XP_001637707.3	XP_020904835.1
OG0003539	xenia_longest_isoforms	XP_048584064.1	Xe_003051-T1
OG0003539	aip_longest_isoforms	XP_048584064.1	XP_028516083.1, XP_020904867.1
OG0003539	spis_longest_isoform_marker	XP_048584064.1	XP_022780417.1
OG0003540	xenia_longest_isoforms	XP_032230873.1	Xe_020742-T1
OG0003540	spis_longest_isoform_marker	XP_032230873.1	XP_022786754.1
OG0003540	aip_longest_isoforms	XP_032230873.1	XP_020916656.1, XP_020904885.2
OG0003541	xenia_longest_isoforms	XP_048588043.1, XP_001637273.1	Xe_003070-T1
OG0003541	spis_longest_isoform_marker	XP_048588043.1, XP_001637273.1	XP_022788891.1
OG0003541	aip_longest_isoforms	XP_048588043.1, XP_001637273.1	XP_020904942.1
OG0003542	xenia_longest_isoforms	XP_032233561.1	Xe_004994-T1
OG0003542	spis_longest_isoform_marker	XP_032233561.1	XP_022790610.1
OG0003542	aip_longest_isoforms	XP_032233561.1	XP_020904949.1, XP_020905792.1
OG0003543	spis_longest_isoform_marker	XP_032230872.1	XP_022786755.1, XP_022786753.1
OG0003543	aip_longest_isoforms	XP_032230872.1	XP_020904958.1, XP_020916655.1
OG0003544	xenia_longest_isoforms	XP_001640763.1	Xe_013945-T1
OG0003544	spis_longest_isoform_marker	XP_001640763.1	XP_022792714.1, XP_022792683.1
OG0003544	aip_longest_isoforms	XP_001640763.1	XP_020904964.1
OG0003545	xenia_longest_isoforms	XP_048576187.1, XP_048585052.1	Xe_013242-T1
OG0003545	spis_longest_isoform_marker	XP_048576187.1, XP_048585052.1	XP_022792012.1
OG0003545	aip_longest_isoforms	XP_048576187.1, XP_048585052.1	XP_020904977.1
OG0003546	xenia_longest_isoforms	XP_032228467.2	Xe_000216-T1
OG0003546	spis_longest_isoform_marker	XP_032228467.2	XP_022798673.1
OG0003546	aip_longest_isoforms	XP_032228467.2	XP_020913711.1, XP_020904992.1
OG0003547	spis_longest_isoform_marker	XP_048585111.1, XP_032226820.1	XP_022779404.1
OG0003547	aip_longest_isoforms	XP_048585111.1, XP_032226820.1	XP_020905031.1, XP_020905011.1
OG0003548	xenia_longest_isoforms	XP_048590647.1	Xe_002743-T1
OG0003548	spis_longest_isoform_marker	XP_048590647.1	XP_022807510.1
OG0003548	aip_longest_isoforms	XP_048590647.1	XP_028516105.1, XP_020905050.2
