Orthogroup	Species	xenia_longest_isoforms	Orthologs
OG0002581	aip_longest_isoforms	Xe_015839-T1	XP_020913996.1
OG0002582	spis_longest_isoform_marker	Xe_011241-T1	XP_022790164.1
OG0002582	nvec_longest_isoform	Xe_011240-T1	XP_001638783.3
OG0002582	aip_longest_isoforms	Xe_011240-T1	XP_020914244.1
OG0002582	spis_longest_isoform_marker	Xe_011240-T1	XP_022804416.1
OG0002583	nvec_longest_isoform	Xe_011871-T1	XP_048583400.1
OG0002583	spis_longest_isoform_marker	Xe_011871-T1	XP_022804816.1
OG0002583	aip_longest_isoforms	Xe_011871-T1	XP_020914322.1, XP_020915401.2, XP_020915403.2
OG0002585	aip_longest_isoforms	Xe_013812-T1	XP_028517866.1, XP_020914498.2
OG0002585	nvec_longest_isoform	Xe_013812-T1	XP_032220695.2, XP_032234258.1
OG0002585	spis_longest_isoform_marker	Xe_013812-T1	XP_022782873.1
OG0002587	spis_longest_isoform_marker	Xe_004729-T2	XP_022808026.1
OG0002587	aip_longest_isoforms	Xe_004729-T2	XP_020915062.1, XP_020914670.1
OG0002587	nvec_longest_isoform	Xe_004729-T2	XP_032223103.2, XP_032228170.2
OG0002589	nvec_longest_isoform	Xe_019406-T1	XP_001636706.2, XP_048583027.1
OG0002589	aip_longest_isoforms	Xe_019406-T1	XP_020914858.1, XP_020914916.1
OG0002589	spis_longest_isoform_marker	Xe_019406-T1	XP_022798414.1
OG0002590	spis_longest_isoform_marker	Xe_023878-T1, Xe_017416-T1, Xe_022438-T1	XP_022785023.1
OG0002590	aip_longest_isoforms	Xe_023878-T1, Xe_017416-T1, Xe_022438-T1	XP_020914935.1
OG0002590	nvec_longest_isoform	Xe_023878-T1, Xe_017416-T1, Xe_022438-T1	XP_048585143.1
OG0002591	spis_longest_isoform_marker	Xe_015109-T1	XP_022783327.1
OG0002591	aip_longest_isoforms	Xe_015109-T1	XP_020915075.1, XP_020915060.1
OG0002591	nvec_longest_isoform	Xe_015109-T1	XP_048589617.1, XP_032219927.2
OG0002592	aip_longest_isoforms	Xe_003393-T1	XP_020915120.1
OG0002592	nvec_longest_isoform	Xe_003393-T1	XP_048576162.1
OG0002592	spis_longest_isoform_marker	Xe_003393-T1	XP_022784577.1, XP_022784576.1, XP_022784594.1
OG0002595	nvec_longest_isoform	Xe_011989-T1, Xe_011993-T1	XP_001623691.3
OG0002595	spis_longest_isoform_marker	Xe_011989-T1, Xe_011993-T1	XP_022791174.1, XP_022789427.1
OG0002595	aip_longest_isoforms	Xe_011989-T1, Xe_011993-T1	XP_020915384.1
OG0002596	nvec_longest_isoform	Xe_017756-T1, Xe_017768-T1, Xe_017746-T1	XP_032219121.2
OG0002596	aip_longest_isoforms	Xe_017756-T1, Xe_017768-T1, Xe_017746-T1	XP_020915506.1
OG0002596	spis_longest_isoform_marker	Xe_017756-T1, Xe_017768-T1, Xe_017746-T1	XP_022783826.1
OG0002597	nvec_longest_isoform	Xe_001047-T1	XP_048586217.1, XP_001640183.1
OG0002597	aip_longest_isoforms	Xe_001047-T1	XP_020915809.1
OG0002597	spis_longest_isoform_marker	Xe_001047-T1	XP_022787066.1, XP_022799770.1
OG0002599	spis_longest_isoform_marker	Xe_004709-T1	XP_022801397.1
OG0002599	nvec_longest_isoform	Xe_004709-T1	XP_001633932.2
OG0002599	aip_longest_isoforms	Xe_004709-T1	XP_020915880.1, XP_020915871.1, XP_028519246.1
OG0002600	aip_longest_isoforms	Xe_004530-T1, Xe_004528-T1	XP_020915921.1
OG0002600	spis_longest_isoform_marker	Xe_004530-T1, Xe_004528-T1	XP_022798425.1, XP_022777719.1
OG0002600	nvec_longest_isoform	Xe_004530-T1, Xe_004528-T1	XP_048582541.1
OG0002602	aip_longest_isoforms	Xe_002324-T1	XP_020916093.1, XP_020916199.1
OG0002602	spis_longest_isoform_marker	Xe_002324-T1	XP_022784900.1, XP_022784915.1
OG0002602	nvec_longest_isoform	Xe_002324-T1	XP_001624201.1
OG0002603	spis_longest_isoform_marker	Xe_008022-T1	XP_022781092.1
OG0002603	nvec_longest_isoform	Xe_008022-T1	XP_048587633.1, XP_048587634.1, XP_048587625.1
OG0002603	aip_longest_isoforms	Xe_008022-T1	XP_020916238.1
OG0002604	nvec_longest_isoform	Xe_007507-T1	XP_001639268.1
OG0002604	spis_longest_isoform_marker	Xe_007507-T1	XP_022795312.1, XP_022795301.1
OG0002604	aip_longest_isoforms	Xe_007507-T1	XP_028519357.1, XP_020916256.1
OG0002605	spis_longest_isoform_marker	Xe_023219-T1, Xe_023215-T1, Xe_007515-T1	XP_022802460.1
OG0002605	nvec_longest_isoform	Xe_023219-T1, Xe_023215-T1, Xe_007515-T1	XP_032240857.2
OG0002605	aip_longest_isoforms	Xe_023219-T1, Xe_023215-T1, Xe_007515-T1	XP_020916269.1
OG0002606	spis_longest_isoform_marker	Xe_007405-T1	XP_022780022.1, XP_022779924.1
OG0002606	aip_longest_isoforms	Xe_007405-T1	XP_020916304.1, XP_028519368.1
OG0002606	nvec_longest_isoform	Xe_007405-T1	XP_001628585.2
OG0002607	spis_longest_isoform_marker	Xe_018783-T1	XP_022799161.1
OG0002607	nvec_longest_isoform	Xe_018783-T1	XP_048575856.1
OG0002607	aip_longest_isoforms	Xe_018783-T1	XP_028519404.1, XP_028515686.1, XP_020916396.2
OG0002608	nvec_longest_isoform	Xe_026562-T1, Xe_012957-T1	XP_001627412.2
OG0002608	aip_longest_isoforms	Xe_026562-T1, Xe_012957-T1	XP_020916421.1
OG0002608	spis_longest_isoform_marker	Xe_026562-T1, Xe_012957-T1	XP_022789850.1, XP_022789855.1
OG0002610	spis_longest_isoform_marker	Xe_014449-T1	XP_022799976.1
OG0002610	nvec_longest_isoform	Xe_014449-T1	XP_001630467.2
OG0002610	nvec_longest_isoform	Xe_000571-T1	XP_001627628.2
OG0002610	aip_longest_isoforms	Xe_000571-T1	XP_020916559.1
OG0002612	spis_longest_isoform_marker	Xe_012632-T4	XP_022788369.1
OG0002612	aip_longest_isoforms	Xe_012632-T4	XP_020916609.1, XP_020916629.2
OG0002612	nvec_longest_isoform	Xe_012632-T4	XP_048580918.1, XP_032223440.1
OG0002613	aip_longest_isoforms	Xe_012235-T1	XP_020916668.1, XP_020916685.2
OG0002613	nvec_longest_isoform	Xe_012235-T1	XP_001624119.1
OG0002613	spis_longest_isoform_marker	Xe_012235-T1	XP_022787580.1, XP_022787592.1
OG0002614	spis_longest_isoform_marker	Xe_005381-T1	XP_022794214.1
OG0002614	aip_longest_isoforms	Xe_005381-T1	XP_020916702.1
OG0002614	nvec_longest_isoform	Xe_005381-T1	XP_048586497.1, XP_048586496.1, XP_032237081.1
OG0002615	spis_longest_isoform_marker	Xe_021679-T1	XP_022792280.1
OG0002615	nvec_longest_isoform	Xe_021679-T1	XP_001637051.3
OG0002615	aip_longest_isoforms	Xe_021679-T1	XP_020916766.1, XP_020916824.1, XP_020916794.1
OG0002616	nvec_longest_isoform	Xe_021605-T1	XP_032242980.1
OG0002616	aip_longest_isoforms	Xe_021605-T1	XP_020916812.1, XP_020916806.1
OG0002616	spis_longest_isoform_marker	Xe_021605-T1	XP_022804367.1, XP_022807748.1
OG0002617	spis_longest_isoform_marker	Xe_009949-T1, Xe_009950-T1	XP_022795183.1
OG0002617	nvec_longest_isoform	Xe_009949-T1, Xe_009950-T1	XP_032233922.2, XP_048584207.1
OG0002617	aip_longest_isoforms	Xe_009949-T1, Xe_009950-T1	XP_020916863.1
OG0002618	nvec_longest_isoform	Xe_009627-T1	XP_001640922.1
OG0002618	aip_longest_isoforms	Xe_009627-T1	XP_020917287.1
OG0002618	spis_longest_isoform_marker	Xe_009627-T1	XP_022799433.1, XP_022799432.1, XP_022799431.1
OG0002619	spis_longest_isoform_marker	Xe_025389-T1, Xe_009874-T1, Xe_025390-T1	XP_022805342.1
OG0002619	aip_longest_isoforms	Xe_025389-T1, Xe_009874-T1, Xe_025390-T1	XP_020917300.1
OG0002619	nvec_longest_isoform	Xe_025389-T1, Xe_009874-T1, Xe_025390-T1	XP_032235023.2
OG0002620	spis_longest_isoform_marker	Xe_009342-T1, Xe_009313-T1, Xe_009314-T1	XP_022788748.1
OG0002620	nvec_longest_isoform	Xe_009342-T1, Xe_009313-T1, Xe_009314-T1	XP_032222403.1
OG0002620	aip_longest_isoforms	Xe_009342-T1, Xe_009313-T1, Xe_009314-T1	XP_020917329.1
OG0002622	aip_longest_isoforms	Xe_002198-T1	XP_020917396.1
OG0002622	spis_longest_isoform_marker	Xe_002198-T1	XP_022805022.1
OG0002622	spis_longest_isoform_marker	Xe_002936-T1	XP_022803398.1
OG0002623	spis_longest_isoform_marker	Xe_015300-T1	XP_022797346.1
OG0002623	nvec_longest_isoform	Xe_015300-T1	XP_001631412.3, XP_032218570.1
OG0002623	aip_longest_isoforms	Xe_015300-T1	XP_028515776.1, XP_020917440.1
OG0002624	aip_longest_isoforms	Xe_008637-T1	XP_020917585.1
OG0002624	spis_longest_isoform_marker	Xe_008637-T1	XP_022777705.1, XP_022777693.1, XP_022808098.1
OG0002624	nvec_longest_isoform	Xe_008637-T1	XP_032229937.1
OG0002625	nvec_longest_isoform	Xe_007997-T1, Xe_008003-T1	XP_001627872.2
OG0002625	aip_longest_isoforms	Xe_007997-T1, Xe_008003-T1	XP_020917604.1
OG0002625	spis_longest_isoform_marker	Xe_007997-T1, Xe_008003-T1	XP_022807978.1, XP_022789119.1
OG0002626	spis_longest_isoform_marker	Xe_003368-T1, Xe_003367-T1	XP_022786863.1
OG0002626	nvec_longest_isoform	Xe_003368-T1, Xe_003367-T1	XP_048590182.1
OG0002626	aip_longest_isoforms	Xe_003368-T1, Xe_003367-T1	XP_020917620.2, XP_028519753.1
OG0002628	spis_longest_isoform_marker	Xe_006294-T1	XP_022807591.1, XP_022799788.1
OG0002628	aip_longest_isoforms	Xe_006294-T1	XP_020917830.1, XP_028515444.1
OG0002628	nvec_longest_isoform	Xe_006294-T1	XP_032231940.2
OG0002629	nvec_longest_isoform	Xe_016091-T1	XP_001625428.1
OG0002629	aip_longest_isoforms	Xe_016091-T1	XP_028512429.1, XP_028513577.1
OG0002629	spis_longest_isoform_marker	Xe_016091-T1	XP_022800833.1, XP_022800391.1
OG0002630	nvec_longest_isoform	Xe_013821-T1	XP_032222075.2
OG0002630	aip_longest_isoforms	Xe_013821-T1	XP_028512594.1
OG0002630	spis_longest_isoform_marker	Xe_013821-T1	XP_022784708.1, XP_022784728.1, XP_022784729.1
OG0002631	spis_longest_isoform_marker	Xe_009936-T1, Xe_028685-T1	XP_022778304.1, XP_022798616.1
OG0002631	nvec_longest_isoform	Xe_009936-T1, Xe_028685-T1	XP_048580390.1
OG0002631	aip_longest_isoforms	Xe_009936-T1, Xe_028685-T1	XP_028512636.1
OG0002632	aip_longest_isoforms	Xe_008996-T1, Xe_024899-T1, Xe_026783-T1, Xe_024477-T1, Xe_023901-T1	XP_028512641.1
OG0002633	nvec_longest_isoform	Xe_004504-T1	XP_032239193.2, XP_001633995.2
OG0002633	aip_longest_isoforms	Xe_004504-T1	XP_028512724.1, XP_028517327.1
OG0002633	spis_longest_isoform_marker	Xe_004504-T1	XP_022794290.1
OG0002634	nvec_longest_isoform	Xe_022522-T1, Xe_012543-T1	XP_001625279.3
OG0002634	spis_longest_isoform_marker	Xe_022522-T1, Xe_012543-T1	XP_022786941.1
OG0002634	aip_longest_isoforms	Xe_022522-T1, Xe_012543-T1	XP_028512776.1, XP_028518920.1
OG0002635	spis_longest_isoform_marker	Xe_000962-T1	XP_022782225.1
OG0002635	nvec_longest_isoform	Xe_000962-T1	XP_032241717.1
OG0002635	aip_longest_isoforms	Xe_000962-T1	XP_028516252.1, XP_028512955.1, XP_028512954.1
OG0002637	spis_longest_isoform_marker	Xe_005298-T1	XP_022796362.1, XP_022796369.1
OG0002637	aip_longest_isoforms	Xe_005298-T1	XP_028513154.1
OG0002637	nvec_longest_isoform	Xe_005298-T1	XP_032240882.2, XP_001637984.3
OG0002638	spis_longest_isoform_marker	Xe_005360-T1	XP_022798936.1, XP_022798984.1
OG0002638	nvec_longest_isoform	Xe_005360-T1	XP_048576653.1
OG0002638	aip_longest_isoforms	Xe_005360-T1	XP_028513157.1, XP_028513156.1
OG0002639	aip_longest_isoforms	Xe_011799-T1, Xe_011801-T1, Xe_011800-T1	XP_028513338.1
OG0002639	spis_longest_isoform_marker	Xe_011799-T1, Xe_011801-T1, Xe_011800-T1	XP_022807685.1
OG0002639	nvec_longest_isoform	Xe_011799-T1, Xe_011801-T1, Xe_011800-T1	XP_001638827.2
OG0002640	spis_longest_isoform_marker	Xe_023672-T1, Xe_023462-T1, Xe_023461-T1	XP_022779957.1
OG0002640	nvec_longest_isoform	Xe_023672-T1, Xe_023462-T1, Xe_023461-T1	XP_032235614.1
OG0002640	aip_longest_isoforms	Xe_023672-T1, Xe_023462-T1, Xe_023461-T1	XP_028513453.1
OG0002641	spis_longest_isoform_marker	Xe_013144-T1, Xe_013247-T1	XP_022797748.1
OG0002641	aip_longest_isoforms	Xe_013144-T1, Xe_013247-T1	XP_028513942.1, XP_028513495.1
OG0002641	nvec_longest_isoform	Xe_013144-T1, Xe_013247-T1	XP_032226808.2
OG0002642	spis_longest_isoform_marker	Xe_010913-T1, Xe_014332-T1	XP_022790000.1
OG0002642	aip_longest_isoforms	Xe_010913-T1, Xe_014332-T1	XP_028513507.1
OG0002642	nvec_longest_isoform	Xe_010913-T1, Xe_014332-T1	XP_048577730.1, XP_001638775.1
OG0002643	aip_longest_isoforms	Xe_002479-T1, Xe_002480-T1	XP_028513539.1, XP_028516379.1
OG0002643	spis_longest_isoform_marker	Xe_002479-T1, Xe_002480-T1	XP_022778412.1
OG0002643	nvec_longest_isoform	Xe_002479-T1	XP_048590169.1
OG0002647	spis_longest_isoform_marker	Xe_009003-T1	XP_022795255.1, XP_022795234.1
OG0002647	aip_longest_isoforms	Xe_009003-T1	XP_028514013.1
OG0002647	nvec_longest_isoform	Xe_009003-T1	XP_001628716.2, XP_001628342.2
OG0002648	nvec_longest_isoform	Xe_010737-T1, Xe_010739-T1	XP_032233047.2
OG0002648	aip_longest_isoforms	Xe_010737-T1, Xe_010739-T1	XP_028514022.1, XP_028514025.1
OG0002648	spis_longest_isoform_marker	Xe_010737-T1, Xe_010739-T1	XP_022797765.1
OG0002649	nvec_longest_isoform	Xe_004256-T1, Xe_004204-T1, Xe_004161-T1	XP_048584966.1
OG0002649	spis_longest_isoform_marker	Xe_004256-T1, Xe_004204-T1, Xe_004161-T1	XP_022791446.1
OG0002649	aip_longest_isoforms	Xe_004256-T1, Xe_004204-T1, Xe_004161-T1	XP_028514060.1
OG0002650	nvec_longest_isoform	Xe_003378-T1, Xe_003377-T1	XP_001640223.2
OG0002650	spis_longest_isoform_marker	Xe_003378-T1	XP_022781215.1
OG0002650	aip_longest_isoforms	Xe_003378-T1	XP_028514192.1
OG0002650	spis_longest_isoform_marker	Xe_003377-T1	XP_022781274.1
OG0002651	aip_longest_isoforms	Xe_003116-T1	XP_028514264.1
OG0002651	nvec_longest_isoform	Xe_003116-T1	XP_048583374.1, XP_032228808.2
OG0002651	spis_longest_isoform_marker	Xe_003116-T1	XP_022792671.1, XP_022785725.1
OG0002652	nvec_longest_isoform	Xe_003909-T1, Xe_003908-T1	XP_048584369.1
OG0002652	spis_longest_isoform_marker	Xe_003909-T1, Xe_003908-T1	XP_022805850.1
OG0002652	aip_longest_isoforms	Xe_003909-T1	XP_028514307.1
OG0002652	aip_longest_isoforms	Xe_003908-T1	XP_028515934.1
OG0002653	spis_longest_isoform_marker	Xe_011797-T1, Xe_011798-T1, Xe_011796-T1	XP_022803802.1
OG0002653	nvec_longest_isoform	Xe_011797-T1, Xe_011798-T1, Xe_011796-T1	XP_032226437.2
OG0002653	aip_longest_isoforms	Xe_011797-T1, Xe_011798-T1, Xe_011796-T1	XP_028514333.1
OG0002656	spis_longest_isoform_marker	Xe_023908-T1, Xe_025053-T1, Xe_022091-T1	XP_022809535.1
OG0002656	nvec_longest_isoform	Xe_023908-T1, Xe_025053-T1, Xe_022091-T1	XP_048579174.1
OG0002656	aip_longest_isoforms	Xe_023908-T1, Xe_025053-T1, Xe_022091-T1	XP_028514446.1
OG0002657	spis_longest_isoform_marker	Xe_014568-T1, Xe_014570-T1, Xe_014566-T1	XP_022809353.1
OG0002657	nvec_longest_isoform	Xe_014568-T1, Xe_014570-T1, Xe_014566-T1	XP_001635369.1
OG0002657	aip_longest_isoforms	Xe_014568-T1, Xe_014570-T1, Xe_014566-T1	XP_028514561.1
OG0002658	spis_longest_isoform_marker	Xe_023137-T1, Xe_015818-T1, Xe_008356-T1	XP_022779977.1
OG0002658	aip_longest_isoforms	Xe_023137-T1, Xe_015818-T1, Xe_008356-T1	XP_028514636.1
OG0002658	nvec_longest_isoform	Xe_023137-T1, Xe_015818-T1, Xe_008356-T1	XP_032222493.1
OG0002660	aip_longest_isoforms	Xe_008539-T1, Xe_008606-T1	XP_028514809.1
OG0002660	nvec_longest_isoform	Xe_008539-T1, Xe_008606-T1	XP_048587211.1, XP_048585241.1
OG0002660	spis_longest_isoform_marker	Xe_008539-T1, Xe_008606-T1	XP_022794689.1
OG0002661	aip_longest_isoforms	Xe_003710-T1, Xe_003789-T1	XP_028516111.1, XP_028514826.1
OG0002661	spis_longest_isoform_marker	Xe_003710-T1, Xe_003789-T1	XP_022801816.1
OG0002661	nvec_longest_isoform	Xe_003710-T1, Xe_003789-T1	XP_048584997.1
OG0002662	nvec_longest_isoform	Xe_022711-T1, Xe_022713-T2	XP_001619124.3
OG0002662	aip_longest_isoforms	Xe_022711-T1, Xe_022713-T2	XP_028514867.1
OG0002662	spis_longest_isoform_marker	Xe_022711-T1, Xe_022713-T2	XP_022804184.1, XP_022800458.1
OG0002663	aip_longest_isoforms	Xe_010068-T1	XP_028514922.1, XP_028515138.1
OG0002663	nvec_longest_isoform	Xe_010068-T1	XP_032241468.2, XP_032236950.1
OG0002663	spis_longest_isoform_marker	Xe_010068-T1	XP_022785950.1
OG0002667	nvec_longest_isoform	Xe_000185-T1	XP_048582974.1, XP_048582978.1
OG0002667	spis_longest_isoform_marker	Xe_000185-T1	XP_022802067.1
OG0002667	aip_longest_isoforms	Xe_000185-T1	XP_028517589.1, XP_028515374.1
OG0002669	spis_longest_isoform_marker	Xe_003402-T1, Xe_003403-T1	XP_022805079.1
OG0002669	nvec_longest_isoform	Xe_003402-T1	XP_032242082.2
OG0002669	aip_longest_isoforms	Xe_003402-T1	XP_028515679.1
OG0002669	aip_longest_isoforms	Xe_003403-T1	XP_028515675.1
OG0002670	aip_longest_isoforms	Xe_012847-T1	XP_028516374.1
OG0002670	spis_longest_isoform_marker	Xe_012847-T1	XP_022796044.1
OG0002670	nvec_longest_isoform	Xe_012847-T1	XP_032218232.2, XP_032218229.2, XP_048580291.1
OG0002671	spis_longest_isoform_marker	Xe_000342-T1	XP_022783206.1
OG0002671	nvec_longest_isoform	Xe_000342-T1	XP_032221291.2
OG0002671	aip_longest_isoforms	Xe_000342-T1	XP_028519048.1, XP_028519047.1, XP_028516426.1
OG0002672	spis_longest_isoform_marker	Xe_008217-T1, Xe_008212-T1	XP_022782988.1, XP_022783001.1
OG0002672	aip_longest_isoforms	Xe_008217-T1, Xe_008212-T1	XP_028516436.1
OG0002672	nvec_longest_isoform	Xe_008217-T1, Xe_008212-T1	XP_032238894.1
OG0002673	spis_longest_isoform_marker	Xe_007818-T1	XP_022790557.1
OG0002673	aip_longest_isoforms	Xe_007818-T1	XP_028516569.1, XP_028519361.1
OG0002673	nvec_longest_isoform	Xe_007818-T1	XP_048586949.1, XP_048586950.1
OG0002674	nvec_longest_isoform	Xe_008029-T1	XP_048587766.1
OG0002674	aip_longest_isoforms	Xe_008029-T1	XP_028516576.1
OG0002674	spis_longest_isoform_marker	Xe_008029-T1	XP_022802069.1, XP_022803017.1, XP_022802055.1
OG0002675	nvec_longest_isoform	Xe_027596-T1, Xe_027499-T1	XP_032231813.2
OG0002675	spis_longest_isoform_marker	Xe_027596-T1, Xe_027499-T1	XP_022801454.1, XP_022801457.1
OG0002675	aip_longest_isoforms	Xe_027596-T1, Xe_027499-T1	XP_028516636.1
OG0002677	nvec_longest_isoform	Xe_004302-T1, Xe_004126-T1, Xe_004125-T1	XP_032241987.2
OG0002677	spis_longest_isoform_marker	Xe_004302-T1, Xe_004126-T1, Xe_004125-T1	XP_022784417.1
OG0002677	aip_longest_isoforms	Xe_004302-T1, Xe_004126-T1, Xe_004125-T1	XP_028516735.1
OG0002678	spis_longest_isoform_marker	Xe_009900-T1, Xe_009899-T1	XP_022799040.1
OG0002678	nvec_longest_isoform	Xe_009900-T1, Xe_009899-T1	XP_032233873.1
OG0002678	aip_longest_isoforms	Xe_009900-T1	XP_028516833.1
OG0002678	aip_longest_isoforms	Xe_009899-T1	XP_028516823.1
OG0002681	nvec_longest_isoform	Xe_028901-T1	XP_048575650.1, XP_048586604.1, XP_048577281.1, XP_048587916.1
OG0002681	aip_longest_isoforms	Xe_028901-T1	XP_028517124.1
OG0002682	aip_longest_isoforms	Xe_016801-T1, Xe_026384-T1, Xe_015184-T1, Xe_023523-T1, Xe_026385-T1	XP_028517292.1
OG0002683	aip_longest_isoforms	Xe_019732-T1, Xe_019854-T1, Xe_000239-T1	XP_028517437.1
OG0002683	nvec_longest_isoform	Xe_019732-T1, Xe_019854-T1, Xe_000239-T1	XP_032242307.1
OG0002683	spis_longest_isoform_marker	Xe_019732-T1, Xe_019854-T1, Xe_000239-T1	XP_022798131.1
OG0002684	aip_longest_isoforms	Xe_005035-T1	XP_028517479.1
OG0002684	nvec_longest_isoform	Xe_005035-T1	XP_032225171.1, XP_001622275.2
OG0002684	spis_longest_isoform_marker	Xe_005035-T1	XP_022798753.1, XP_022794241.1
OG0002685	nvec_longest_isoform	Xe_008612-T2	XP_048578567.1, XP_032234740.2
OG0002685	aip_longest_isoforms	Xe_008612-T2	XP_028517491.1
OG0002685	spis_longest_isoform_marker	Xe_008612-T2	XP_022786121.1, XP_022779945.1
OG0002688	nvec_longest_isoform	Xe_000338-T1, Xe_028056-T1, Xe_028058-T1	XP_001639007.3
OG0002688	spis_longest_isoform_marker	Xe_000338-T1, Xe_028056-T1, Xe_028058-T1	XP_022798157.1
OG0002688	aip_longest_isoforms	Xe_000338-T1, Xe_028056-T1, Xe_028058-T1	XP_028518185.1
OG0002689	nvec_longest_isoform	Xe_023113-T1	XP_032234017.2, XP_032231043.1
OG0002689	spis_longest_isoform_marker	Xe_023113-T1	XP_022802063.1, XP_022781963.1
OG0002689	aip_longest_isoforms	Xe_023113-T1	XP_028518318.1
OG0002690	aip_longest_isoforms	Xe_012339-T1	XP_028518381.1
OG0002690	spis_longest_isoform_marker	Xe_012339-T1	XP_022801338.1, XP_022778755.1
OG0002690	nvec_longest_isoform	Xe_012339-T1	XP_048586731.1, XP_032219543.2
OG0002691	spis_longest_isoform_marker	Xe_023682-T1, Xe_023681-T1, Xe_023400-T1, Xe_009693-T1	XP_022778506.1
OG0002691	aip_longest_isoforms	Xe_023682-T1, Xe_023681-T1, Xe_023400-T1, Xe_009693-T1	XP_028518382.1
OG0002692	spis_longest_isoform_marker	Xe_022057-T1, Xe_022055-T1, Xe_022052-T1	XP_022791268.1
OG0002692	nvec_longest_isoform	Xe_022057-T1, Xe_022055-T1, Xe_022052-T1	XP_032226074.1
OG0002692	aip_longest_isoforms	Xe_022057-T1, Xe_022055-T1, Xe_022052-T1	XP_028518493.1
OG0002693	aip_longest_isoforms	Xe_026207-T1, Xe_018342-T1, Xe_018336-T1, Xe_027562-T1, Xe_026422-T1	XP_028518773.1
OG0002694	nvec_longest_isoform	Xe_003585-T1	XP_048576099.1
OG0002694	aip_longest_isoforms	Xe_003585-T1	XP_028518840.1, XP_028518825.1, XP_028518826.1
OG0002694	spis_longest_isoform_marker	Xe_003585-T1	XP_022784998.1
OG0002695	aip_longest_isoforms	Xe_024706-T1, Xe_024708-T2, Xe_024708-T1	XP_028519007.1
OG0002695	nvec_longest_isoform	Xe_024706-T1, Xe_024708-T2, Xe_024708-T1	XP_048584751.1
OG0002695	spis_longest_isoform_marker	Xe_024706-T1, Xe_024708-T2, Xe_024708-T1	XP_022801462.1
OG0002696	spis_longest_isoform_marker	Xe_011735-T1	XP_022801731.1, XP_022801733.1
OG0002696	aip_longest_isoforms	Xe_011735-T1	XP_028519101.1, XP_028519100.1
OG0002696	nvec_longest_isoform	Xe_011735-T1	XP_048586732.1
OG0002697	spis_longest_isoform_marker	Xe_021174-T1	XP_022801738.1
OG0002697	aip_longest_isoforms	Xe_021174-T1	XP_028519103.1
OG0002697	spis_longest_isoform_marker	Xe_021177-T1	XP_022794429.1
OG0002697	nvec_longest_isoform	Xe_021177-T1	XP_001636873.3
OG0002698	aip_longest_isoforms	Xe_004402-T1	XP_028519500.1, XP_028519499.1
OG0002698	nvec_longest_isoform	Xe_004402-T1	XP_048582385.1
OG0002698	spis_longest_isoform_marker	Xe_004402-T1	XP_022780516.1, XP_022780532.1
OG0002699	aip_longest_isoforms	Xe_021168-T1	XP_028519681.1, XP_028519659.1
OG0002699	nvec_longest_isoform	Xe_021168-T1	XP_032232417.1
OG0002699	spis_longest_isoform_marker	Xe_021168-T1	XP_022793098.1, XP_022793087.1
OG0002700	aip_longest_isoforms	Xe_021418-T2, Xe_021418-T1	XP_028519662.1
OG0002700	nvec_longest_isoform	Xe_021418-T2, Xe_021418-T1	XP_032233651.1
OG0002700	spis_longest_isoform_marker	Xe_021418-T2, Xe_021418-T1	XP_022785075.1, XP_022791280.1
OG0002701	nvec_longest_isoform	Xe_001272-T1	XP_048585857.1, XP_032241406.1
OG0002701	spis_longest_isoform_marker	Xe_001272-T1	XP_022804233.1, XP_022793620.1
OG0002701	aip_longest_isoforms	Xe_001272-T1	XP_028519716.1
OG0002720	spis_longest_isoform_marker	Xe_008155-T1, Xe_015646-T1, Xe_025412-T1, Xe_021387-T1	XP_022798935.1
