Orthogroup	Species	aip_longest_isoforms	Orthologs
OG0002505	nvec_longest_isoform	XP_028512937.1, XP_020908231.1, XP_028515329.1	XP_048589827.1
OG0002505	spis_longest_isoform_marker	XP_028512937.1, XP_020908231.1, XP_028515329.1	XP_022787254.1
OG0002506	nvec_longest_isoform	XP_020908243.1, XP_020908238.1	XP_048577133.1, XP_032222653.2
OG0002506	nvec_longest_isoform	XP_020916487.1	XP_032234127.2
OG0002507	xenia_longest_isoforms	XP_020916916.1, XP_020908241.1	Xe_014639-T1
OG0002507	spis_longest_isoform_marker	XP_020916916.1	XP_022801304.1
OG0002507	nvec_longest_isoform	XP_020916916.1	XP_032236445.2
OG0002507	nvec_longest_isoform	XP_020908241.1	XP_001630711.3
OG0002508	spis_longest_isoform_marker	XP_028517026.1, XP_020908258.1	XP_022785838.1, XP_022800198.1
OG0002508	nvec_longest_isoform	XP_028517026.1, XP_020908258.1	XP_032220112.2, XP_048587534.1
OG0002509	xenia_longest_isoforms	XP_020908339.2	Xe_021847-T1
OG0002509	spis_longest_isoform_marker	XP_020908339.2	XP_022791657.1, XP_022791629.1, XP_022791641.1
OG0002509	nvec_longest_isoform	XP_020908339.2	XP_032231539.2
OG0002510	spis_longest_isoform_marker	XP_020908452.1, XP_020910348.1	XP_022782295.1
OG0002510	nvec_longest_isoform	XP_020908452.1, XP_020910348.1	XP_032235344.1
OG0002510	xenia_longest_isoforms	XP_020908452.1	Xe_011618-T1
OG0002510	xenia_longest_isoforms	XP_020910348.1	Xe_011619-T1
OG0002511	xenia_longest_isoforms	XP_020908535.1	Xe_021407-T1, Xe_002796-T1, Xe_021356-T1, Xe_015992-T1, Xe_021357-T1
OG0002512	spis_longest_isoform_marker	XP_020908564.1	XP_022792299.1
OG0002512	spis_longest_isoform_marker	XP_020908591.1	XP_022798168.1, XP_022797860.1
OG0002512	nvec_longest_isoform	XP_020908591.1	XP_001639831.3
OG0002513	xenia_longest_isoforms	XP_020908569.1, XP_020911806.1	Xe_017189-T1
OG0002513	spis_longest_isoform_marker	XP_020908569.1	XP_022802659.1
OG0002513	nvec_longest_isoform	XP_020908569.1	XP_032227075.1
OG0002513	spis_longest_isoform_marker	XP_020911806.1	XP_022802662.1
OG0002514	spis_longest_isoform_marker	XP_020915750.1, XP_020913049.1, XP_020908580.1	XP_022796671.1, XP_022785015.1
OG0002514	nvec_longest_isoform	XP_020915750.1, XP_020913049.1, XP_020908580.1	XP_048580346.1
OG0002515	xenia_longest_isoforms	XP_020908655.2, XP_020910583.1	Xe_009731-T1
OG0002515	spis_longest_isoform_marker	XP_020908655.2, XP_020910583.1	XP_022781402.1, XP_022794921.1
OG0002515	nvec_longest_isoform	XP_020908655.2, XP_020910583.1	XP_048578224.1
OG0002516	xenia_longest_isoforms	XP_020908731.1	Xe_004223-T1, Xe_004342-T1, Xe_004341-T1
OG0002516	nvec_longest_isoform	XP_020908731.1	XP_048580256.1
OG0002516	spis_longest_isoform_marker	XP_020908731.1	XP_022797528.1
OG0002517	xenia_longest_isoforms	XP_020908779.1	Xe_003433-T1
OG0002517	nvec_longest_isoform	XP_020908779.1	XP_001634629.2
OG0002517	spis_longest_isoform_marker	XP_020908779.1	XP_022783424.1, XP_022777956.1, XP_022783469.1
OG0002518	xenia_longest_isoforms	XP_028513366.1, XP_020909100.1	Xe_004945-T1
OG0002518	nvec_longest_isoform	XP_028513366.1, XP_020909100.1	XP_001639131.1
OG0002518	spis_longest_isoform_marker	XP_028513366.1	XP_022786708.1
OG0002518	spis_longest_isoform_marker	XP_020909100.1	XP_022787937.1
OG0002519	spis_longest_isoform_marker	XP_020914592.1, XP_020909160.1, XP_020916389.1	XP_022785642.1, XP_022799237.1
OG0002519	nvec_longest_isoform	XP_020914592.1, XP_020909160.1, XP_020916389.1	XP_001635271.2
OG0002520	xenia_longest_isoforms	XP_020909278.1	Xe_012077-T1, Xe_012072-T1
OG0002520	spis_longest_isoform_marker	XP_020909278.1	XP_022803277.1, XP_022777471.1
OG0002520	nvec_longest_isoform	XP_020909278.1	XP_048586058.1
OG0002521	xenia_longest_isoforms	XP_020909322.1	Xe_001223-T1, Xe_012209-T1, Xe_023970-T1
OG0002521	spis_longest_isoform_marker	XP_020909322.1	XP_022784405.1
OG0002521	nvec_longest_isoform	XP_020909322.1	XP_001632289.3
OG0002522	xenia_longest_isoforms	XP_020909432.1, XP_020916999.1	Xe_012942-T1
OG0002522	spis_longest_isoform_marker	XP_020909432.1, XP_020916999.1	XP_022789818.1
OG0002522	nvec_longest_isoform	XP_020909432.1	XP_048586707.1
OG0002522	nvec_longest_isoform	XP_020916999.1	XP_032230455.1
OG0002523	xenia_longest_isoforms	XP_020909535.1	Xe_014854-T1, Xe_022529-T1, Xe_022530-T1
OG0002523	spis_longest_isoform_marker	XP_020909535.1	XP_022785053.1
OG0002523	nvec_longest_isoform	XP_020909535.1	XP_048588211.1
OG0002524	xenia_longest_isoforms	XP_020909555.1	Xe_008885-T1, Xe_008884-T1
OG0002524	spis_longest_isoform_marker	XP_020909555.1	XP_022800675.1
OG0002524	nvec_longest_isoform	XP_020909555.1	XP_001626198.2, XP_048587667.1
OG0002525	xenia_longest_isoforms	XP_020911514.1, XP_020916529.1, XP_020909562.1	Xe_007406-T1
OG0002525	spis_longest_isoform_marker	XP_020911514.1, XP_020916529.1, XP_020909562.1	XP_022780876.1
OG0002525	nvec_longest_isoform	XP_020911514.1, XP_020916529.1, XP_020909562.1	XP_032225938.2
OG0002526	xenia_longest_isoforms	XP_020909670.1	Xe_004804-T1
OG0002526	spis_longest_isoform_marker	XP_020909670.1	XP_022800512.1, XP_022800511.1, XP_022800513.1
OG0002526	nvec_longest_isoform	XP_020909670.1	XP_001631988.1
OG0002528	nvec_longest_isoform	XP_020909852.1, XP_028517852.1	XP_048576858.1, XP_032242936.2
OG0002528	spis_longest_isoform_marker	XP_020909852.1, XP_028517852.1	XP_022792517.1, XP_022792533.1
OG0002529	spis_longest_isoform_marker	XP_028514399.1	XP_022777859.1
OG0002529	spis_longest_isoform_marker	XP_020909907.2	XP_022795222.1, XP_022791620.1, XP_022795540.1
OG0002530	spis_longest_isoform_marker	XP_020909941.1, XP_020909954.1	XP_022790264.1
OG0002530	nvec_longest_isoform	XP_020909941.1, XP_020909954.1	XP_048590515.1, XP_048590514.1, XP_032241254.2
OG0002531	xenia_longest_isoforms	XP_020910045.1, XP_020910025.1	Xe_015011-T1
OG0002531	spis_longest_isoform_marker	XP_020910045.1, XP_020910025.1	XP_022806196.1
OG0002531	nvec_longest_isoform	XP_020910045.1	XP_048589737.1
OG0002531	nvec_longest_isoform	XP_020910025.1	XP_032233341.2
OG0002532	nvec_longest_isoform	XP_020913261.1, XP_028517071.1, XP_028514400.1, XP_020910037.1, XP_028513959.1	XP_048588308.1
OG0002533	xenia_longest_isoforms	XP_020910041.1	Xe_022526-T1, Xe_014244-T1, Xe_025189-T1
OG0002533	nvec_longest_isoform	XP_020910041.1	XP_001629933.3
OG0002533	spis_longest_isoform_marker	XP_020910041.1	XP_022806665.1
OG0002534	xenia_longest_isoforms	XP_020910236.1, XP_020910183.1	Xe_014849-T1
OG0002534	spis_longest_isoform_marker	XP_020910236.1, XP_020910183.1	XP_022795404.1
OG0002534	nvec_longest_isoform	XP_020910236.1	XP_048589655.1
OG0002534	nvec_longest_isoform	XP_020910183.1	XP_048589505.1
OG0002535	xenia_longest_isoforms	XP_020910322.1, XP_020910188.1, XP_020911096.1	Xe_025423-T1, Xe_015655-T1
OG0002535	spis_longest_isoform_marker	XP_020910322.1, XP_020910188.1, XP_020911096.1	XP_022797129.1
OG0002536	xenia_longest_isoforms	XP_020911278.2	Xe_008732-T1
OG0002536	xenia_longest_isoforms	XP_020910270.1	Xe_008730-T1
OG0002536	spis_longest_isoform_marker	XP_020910270.1	XP_022792211.1
OG0002536	nvec_longest_isoform	XP_020910270.1	XP_048578451.1
OG0002537	nvec_longest_isoform	XP_020910280.1	XP_001633544.2
OG0002537	spis_longest_isoform_marker	XP_020910280.1	XP_022793027.1, XP_022810537.1, XP_022806381.1, XP_022783356.1
OG0002538	xenia_longest_isoforms	XP_020910299.1	Xe_015090-T1, Xe_010893-T1, Xe_015088-T1
OG0002538	spis_longest_isoform_marker	XP_020910299.1	XP_022800456.1
OG0002538	nvec_longest_isoform	XP_020910299.1	XP_032219569.1
OG0002539	xenia_longest_isoforms	XP_020911228.1, XP_020910321.1	Xe_028869-T1
OG0002539	spis_longest_isoform_marker	XP_020911228.1, XP_020910321.1	XP_022800936.1, XP_022777960.1
OG0002539	nvec_longest_isoform	XP_020911228.1, XP_020910321.1	XP_032230859.1
OG0002540	xenia_longest_isoforms	XP_020910514.1, XP_020910461.1	Xe_021362-T1, Xe_021364-T1
OG0002540	spis_longest_isoform_marker	XP_020910514.1, XP_020910461.1	XP_022788279.1
OG0002540	nvec_longest_isoform	XP_020910514.1, XP_020910461.1	XP_001622425.2
OG0002541	xenia_longest_isoforms	XP_020910462.1, XP_020910515.1	Xe_021363-T1, Xe_021365-T1
OG0002541	spis_longest_isoform_marker	XP_020910462.1, XP_020910515.1	XP_022788280.1
OG0002541	nvec_longest_isoform	XP_020910462.1, XP_020910515.1	XP_048579816.1
OG0002542	xenia_longest_isoforms	XP_020910524.1	Xe_015852-T1
OG0002542	spis_longest_isoform_marker	XP_020910524.1	XP_022797118.1, XP_022797116.1, XP_022806475.1
OG0002542	nvec_longest_isoform	XP_020910524.1	XP_001630719.1
OG0002543	spis_longest_isoform_marker	XP_020910571.1, XP_020910628.1, XP_020910618.1	XP_022790400.1
OG0002543	nvec_longest_isoform	XP_020910571.1, XP_020910628.1, XP_020910618.1	XP_001630635.3, XP_048585189.1
OG0002544	spis_longest_isoform_marker	XP_028517802.1, XP_020910641.1	XP_022800762.1, XP_022800772.1, XP_022788946.1
OG0002544	nvec_longest_isoform	XP_028517802.1, XP_020910641.1	XP_032239081.1
OG0002545	nvec_longest_isoform	XP_020910656.1	XP_048584070.1, XP_048583936.1, XP_048586791.1, XP_032223871.2, XP_048586787.1
OG0002546	xenia_longest_isoforms	XP_020910770.1, XP_028513221.1	Xe_005503-T1
OG0002546	spis_longest_isoform_marker	XP_020910770.1, XP_028513221.1	XP_022802134.1, XP_022778034.1
OG0002546	nvec_longest_isoform	XP_020910770.1, XP_028513221.1	XP_048576874.1
OG0002547	xenia_longest_isoforms	XP_020910852.1, XP_028519389.1	Xe_001457-T1, Xe_020797-T1, Xe_006381-T1, Xe_024451-T1
OG0002548	xenia_longest_isoforms	XP_020910882.1, XP_020910884.1	Xe_013521-T1, Xe_013526-T1
OG0002548	spis_longest_isoform_marker	XP_020910882.1, XP_020910884.1	XP_022781579.1
OG0002548	nvec_longest_isoform	XP_020910882.1, XP_020910884.1	XP_032221598.1
OG0002549	xenia_longest_isoforms	XP_020910915.1, XP_028514735.1	Xe_024254-T1
OG0002549	nvec_longest_isoform	XP_020910915.1, XP_028514735.1	XP_048585225.1
OG0002549	spis_longest_isoform_marker	XP_020910915.1, XP_028514735.1	XP_022796154.1, XP_022796117.1
OG0002550	xenia_longest_isoforms	XP_020911076.1	Xe_007858-T1, Xe_007848-T1, Xe_007859-T1
OG0002550	spis_longest_isoform_marker	XP_020911076.1	XP_022783794.1
OG0002550	nvec_longest_isoform	XP_020911076.1	XP_001639310.2
OG0002551	nvec_longest_isoform	XP_020911099.1	XP_048583365.1, XP_032236612.2, XP_001631772.3, XP_032223527.2, XP_032223528.2
OG0002552	nvec_longest_isoform	XP_028517838.1, XP_020911176.1	XP_032235659.2
OG0002552	spis_longest_isoform_marker	XP_028517838.1, XP_020911176.1	XP_022804067.1
OG0002552	xenia_longest_isoforms	XP_028517838.1	Xe_014923-T1
OG0002552	xenia_longest_isoforms	XP_020911176.1	Xe_014915-T2
OG0002553	xenia_longest_isoforms	XP_020911284.1	Xe_018469-T1
OG0002553	spis_longest_isoform_marker	XP_020911284.1	XP_022796857.1, XP_022796846.1
OG0002553	nvec_longest_isoform	XP_020911284.1	XP_048577766.1, XP_001630816.1
OG0002554	xenia_longest_isoforms	XP_020911403.1, XP_028518000.1	Xe_014500-T2
OG0002554	spis_longest_isoform_marker	XP_020911403.1, XP_028518000.1	XP_022786289.1
OG0002554	nvec_longest_isoform	XP_020911403.1	XP_048589697.1
OG0002554	nvec_longest_isoform	XP_028518000.1	XP_048589113.1
OG0002555	spis_longest_isoform_marker	XP_020911455.1, XP_020911456.1	XP_022807914.1, XP_022807912.1, XP_022782190.1, XP_022782181.1
OG0002556	spis_longest_isoform_marker	XP_020911542.1	XP_022805804.1, XP_022791041.1, XP_022796464.1
OG0002556	nvec_longest_isoform	XP_020911542.1	XP_048577807.1, XP_048580443.1
OG0002557	spis_longest_isoform_marker	XP_020911570.2	XP_022782924.1
OG0002557	nvec_longest_isoform	XP_020911570.2	XP_001639123.1, XP_001638321.2, XP_001630859.3, XP_001625307.1
OG0002558	spis_longest_isoform_marker	XP_020911647.1	XP_022786302.1
OG0002558	nvec_longest_isoform	XP_020911647.1	XP_048590342.1
OG0002558	xenia_longest_isoforms	XP_020911647.1	Xe_002448-T1
OG0002559	nvec_longest_isoform	XP_020911686.2	XP_032242128.2
OG0002559	spis_longest_isoform_marker	XP_020911686.2	XP_022797527.1, XP_022800326.1
OG0002559	xenia_longest_isoforms	XP_020911686.2	Xe_015246-T1, Xe_015253-T1
OG0002560	xenia_longest_isoforms	XP_020911700.1	Xe_015430-T1
OG0002560	spis_longest_isoform_marker	XP_020911700.1	XP_022787987.1
OG0002560	nvec_longest_isoform	XP_020911700.1	XP_001641692.3, XP_048582901.1, XP_048582903.1
OG0002561	xenia_longest_isoforms	XP_020911792.1	Xe_021107-T1, Xe_022306-T1
OG0002561	spis_longest_isoform_marker	XP_020911792.1	XP_022806675.1, XP_022808076.1
OG0002561	nvec_longest_isoform	XP_020911792.1	XP_032238064.2
OG0002562	xenia_longest_isoforms	XP_020912118.1	Xe_001796-T1
OG0002562	spis_longest_isoform_marker	XP_020912118.1	XP_022802268.1, XP_022802265.1, XP_022802266.1
OG0002562	nvec_longest_isoform	XP_020912118.1	XP_001640219.3
OG0002563	spis_longest_isoform_marker	XP_028516480.1, XP_020912170.1, XP_028516484.1, XP_028518257.1	XP_022783420.1
OG0002563	nvec_longest_isoform	XP_028516480.1, XP_020912170.1, XP_028516484.1, XP_028518257.1	XP_048584379.1
OG0002564	spis_longest_isoform_marker	XP_020912223.1	XP_022796353.1
OG0002564	nvec_longest_isoform	XP_020912223.1	XP_048577339.1, XP_048577340.1, XP_048577346.1, XP_048577343.1
OG0002565	xenia_longest_isoforms	XP_020912240.1	Xe_022428-T1, Xe_022773-T1, Xe_022685-T1
OG0002565	nvec_longest_isoform	XP_020912240.1	XP_001633149.1
OG0002565	spis_longest_isoform_marker	XP_020912240.1	XP_022781219.1
OG0002566	xenia_longest_isoforms	XP_020912537.1	Xe_007998-T1, Xe_008007-T1, Xe_008004-T1
OG0002566	spis_longest_isoform_marker	XP_020912537.1	XP_022794399.1
OG0002566	nvec_longest_isoform	XP_020912537.1	XP_032230282.1
OG0002567	spis_longest_isoform_marker	XP_028518297.1, XP_020912655.1	XP_022791885.1
OG0002567	nvec_longest_isoform	XP_028518297.1	XP_001626852.2, XP_048579159.1
OG0002567	nvec_longest_isoform	XP_020912655.1	XP_032234041.2
OG0002568	spis_longest_isoform_marker	XP_020912734.1, XP_020914694.1, XP_020912736.1, XP_020912735.1	XP_022786053.1, XP_022809375.1
OG0002569	xenia_longest_isoforms	XP_020912800.1, XP_020912793.1	Xe_001297-T1
OG0002569	spis_longest_isoform_marker	XP_020912800.1, XP_020912793.1	XP_022807218.1
OG0002569	nvec_longest_isoform	XP_020912800.1	XP_001641680.2
OG0002569	nvec_longest_isoform	XP_020912793.1	XP_048590214.1
OG0002570	xenia_longest_isoforms	XP_020912872.1	Xe_020897-T1, Xe_020882-T1
OG0002570	nvec_longest_isoform	XP_020912872.1	XP_001630551.2
OG0002570	spis_longest_isoform_marker	XP_020912872.1	XP_022796138.1, XP_022796141.1
OG0002571	xenia_longest_isoforms	XP_020913002.1	Xe_000534-T2
OG0002571	nvec_longest_isoform	XP_020913002.1	XP_032233147.1
OG0002571	spis_longest_isoform_marker	XP_020913002.1	XP_022785604.1, XP_022785624.1, XP_022785623.1
OG0002572	xenia_longest_isoforms	XP_020913012.1	Xe_000913-T1
OG0002572	spis_longest_isoform_marker	XP_020913012.1	XP_022810505.1, XP_022801046.1, XP_022810504.1
OG0002572	nvec_longest_isoform	XP_020913012.1	XP_048579308.1
OG0002573	spis_longest_isoform_marker	XP_020913018.1, XP_028514199.1	XP_022809300.1
OG0002573	nvec_longest_isoform	XP_020913018.1, XP_028514199.1	XP_048578899.1, XP_048584865.1, XP_048590617.1
OG0002574	xenia_longest_isoforms	XP_020913027.1, XP_028518494.1	Xe_014444-T1, Xe_003375-T1
OG0002574	spis_longest_isoform_marker	XP_020913027.1, XP_028518494.1	XP_022789318.1
OG0002574	nvec_longest_isoform	XP_020913027.1, XP_028518494.1	XP_001629647.2
OG0002575	xenia_longest_isoforms	XP_020913078.1	Xe_000628-T1, Xe_000658-T1, Xe_000629-T1
OG0002575	nvec_longest_isoform	XP_020913078.1	XP_001641544.2
OG0002575	spis_longest_isoform_marker	XP_020913078.1	XP_022805648.1
OG0002576	xenia_longest_isoforms	XP_020913482.1	Xe_015182-T1
OG0002576	spis_longest_isoform_marker	XP_020913482.1	XP_022790388.1, XP_022790389.1, XP_022790374.1
OG0002576	nvec_longest_isoform	XP_020913482.1	XP_048589044.1
OG0002577	spis_longest_isoform_marker	XP_028512994.1, XP_020913534.1	XP_022795273.1, XP_022786319.1
OG0002577	nvec_longest_isoform	XP_028512994.1, XP_020913534.1	XP_048590325.1, XP_001640043.2
OG0002578	spis_longest_isoform_marker	XP_020913706.1	XP_022788738.1
OG0002578	nvec_longest_isoform	XP_020913706.1	XP_048578642.1, XP_048583327.1, XP_048584315.1, XP_048576919.1
OG0002579	xenia_longest_isoforms	XP_020913917.1, XP_020913846.1	Xe_013771-T1
OG0002579	spis_longest_isoform_marker	XP_020913917.1, XP_020913846.1	XP_022793621.1
OG0002579	nvec_longest_isoform	XP_020913917.1	XP_001634850.2
OG0002579	nvec_longest_isoform	XP_020913846.1	XP_032220673.2
OG0002580	xenia_longest_isoforms	XP_020913978.1	Xe_027439-T1
OG0002580	spis_longest_isoform_marker	XP_020913978.1	XP_022794546.1, XP_022794537.1
OG0002580	nvec_longest_isoform	XP_020913978.1	XP_001639087.2, XP_048589582.1
OG0002581	xenia_longest_isoforms	XP_020913996.1	Xe_015839-T1
OG0002581	nvec_longest_isoform	XP_020913996.1	XP_048581125.1
OG0002582	xenia_longest_isoforms	XP_020914244.1	Xe_011240-T1
OG0002582	spis_longest_isoform_marker	XP_020914244.1	XP_022804416.1
OG0002582	nvec_longest_isoform	XP_020914244.1	XP_001638783.3
OG0002583	xenia_longest_isoforms	XP_020914322.1, XP_020915401.2, XP_020915403.2	Xe_011871-T1
OG0002583	nvec_longest_isoform	XP_020914322.1, XP_020915401.2, XP_020915403.2	XP_048583400.1
OG0002583	spis_longest_isoform_marker	XP_020914322.1, XP_020915401.2, XP_020915403.2	XP_022804816.1
OG0002584	spis_longest_isoform_marker	XP_020914325.1	XP_022793733.1, XP_022786850.1, XP_022809137.1
OG0002584	nvec_longest_isoform	XP_020914325.1	XP_048576784.1, XP_048575296.1
OG0002585	xenia_longest_isoforms	XP_028517866.1, XP_020914498.2	Xe_013812-T1
OG0002585	spis_longest_isoform_marker	XP_028517866.1	XP_022782873.1
OG0002585	nvec_longest_isoform	XP_028517866.1	XP_032220695.2
OG0002585	nvec_longest_isoform	XP_020914498.2	XP_032234258.1
OG0002586	spis_longest_isoform_marker	XP_020914653.2, XP_020914651.1, XP_020914699.2, XP_028518969.1	XP_022798871.1
OG0002586	nvec_longest_isoform	XP_020914653.2, XP_020914651.1, XP_020914699.2, XP_028518969.1	XP_048582387.1
OG0002587	xenia_longest_isoforms	XP_020915062.1, XP_020914670.1	Xe_004729-T2
OG0002587	spis_longest_isoform_marker	XP_020915062.1, XP_020914670.1	XP_022808026.1
OG0002587	nvec_longest_isoform	XP_020915062.1	XP_032223103.2
OG0002587	nvec_longest_isoform	XP_020914670.1	XP_032228170.2
OG0002588	spis_longest_isoform_marker	XP_020914705.1	XP_022790685.1
OG0002588	nvec_longest_isoform	XP_020914705.1	XP_048582545.1
OG0002588	spis_longest_isoform_marker	XP_020914686.1	XP_022790684.1
OG0002588	nvec_longest_isoform	XP_020914686.1	XP_032242338.1
OG0002589	xenia_longest_isoforms	XP_020914858.1, XP_020914916.1	Xe_019406-T1
OG0002589	nvec_longest_isoform	XP_020914858.1, XP_020914916.1	XP_001636706.2, XP_048583027.1
OG0002589	spis_longest_isoform_marker	XP_020914858.1, XP_020914916.1	XP_022798414.1
OG0002590	xenia_longest_isoforms	XP_020914935.1	Xe_023878-T1, Xe_017416-T1, Xe_022438-T1
OG0002590	spis_longest_isoform_marker	XP_020914935.1	XP_022785023.1
OG0002590	nvec_longest_isoform	XP_020914935.1	XP_048585143.1
OG0002591	xenia_longest_isoforms	XP_020915075.1, XP_020915060.1	Xe_015109-T1
OG0002591	nvec_longest_isoform	XP_020915075.1	XP_048589617.1
OG0002591	spis_longest_isoform_marker	XP_020915075.1	XP_022783327.1
OG0002591	nvec_longest_isoform	XP_020915060.1	XP_032219927.2
OG0002592	xenia_longest_isoforms	XP_020915120.1	Xe_003393-T1
OG0002592	spis_longest_isoform_marker	XP_020915120.1	XP_022784577.1, XP_022784576.1, XP_022784594.1
OG0002592	nvec_longest_isoform	XP_020915120.1	XP_048576162.1
OG0002593	nvec_longest_isoform	XP_020915211.2, XP_028512968.1	XP_048587829.1, XP_048587842.1, XP_048587841.1, XP_048587678.1
OG0002594	spis_longest_isoform_marker	XP_020915342.1, XP_020915346.1, XP_020915347.2	XP_022800227.1, XP_022800233.1, XP_022803099.1
OG0002595	xenia_longest_isoforms	XP_020915384.1	Xe_011989-T1, Xe_011993-T1
OG0002595	nvec_longest_isoform	XP_020915384.1	XP_001623691.3
OG0002595	spis_longest_isoform_marker	XP_020915384.1	XP_022791174.1, XP_022789427.1
OG0002596	xenia_longest_isoforms	XP_020915506.1	Xe_017756-T1, Xe_017768-T1, Xe_017746-T1
OG0002596	nvec_longest_isoform	XP_020915506.1	XP_032219121.2
OG0002596	spis_longest_isoform_marker	XP_020915506.1	XP_022783826.1
OG0002597	xenia_longest_isoforms	XP_020915809.1	Xe_001047-T1
OG0002597	spis_longest_isoform_marker	XP_020915809.1	XP_022787066.1
OG0002597	nvec_longest_isoform	XP_020915809.1	XP_048586217.1
OG0002598	spis_longest_isoform_marker	XP_020915855.1, XP_020915863.1	XP_022792102.1, XP_022792063.1
OG0002598	nvec_longest_isoform	XP_020915855.1, XP_020915863.1	XP_048582058.1, XP_001623665.2
