Orthogroup	Species	spis_longest_isoform_marker	Orthologs
OG0000839	aip_longest_isoforms	XP_022803267.1	XP_020902625.1, XP_020913416.1
OG0000839	nvec_longest_isoform	XP_022803267.1	XP_032222870.1
OG0000840	xenia_longest_isoforms	XP_022787500.1, XP_022787507.1	Xe_011924-T1
OG0000840	nvec_longest_isoform	XP_022787500.1	XP_032218294.2
OG0000840	aip_longest_isoforms	XP_022787500.1	XP_028512892.1, XP_020893177.1
OG0000840	aip_longest_isoforms	XP_022787507.1	XP_020902600.2, XP_020902511.1, XP_028515468.1
OG0000840	nvec_longest_isoform	XP_022787507.1	XP_048578739.1, XP_048579490.1
OG0000841	nvec_longest_isoform	XP_022794182.1, XP_022805207.1, XP_022791843.1, XP_022784023.1	XP_048583764.1
OG0000841	xenia_longest_isoforms	XP_022794182.1, XP_022805207.1, XP_022791843.1, XP_022784023.1	Xe_025305-T1, Xe_009220-T1, Xe_026217-T1, Xe_029063-T1
OG0000841	aip_longest_isoforms	XP_022794182.1, XP_022805207.1, XP_022791843.1, XP_022784023.1	XP_020893303.1, XP_020908197.1
OG0000842	xenia_longest_isoforms	XP_022779672.1, XP_022781959.1, XP_022792245.1, XP_022793003.1, XP_022777699.1	Xe_019526-T1
OG0000842	aip_longest_isoforms	XP_022779672.1	XP_028518360.1, XP_020893514.1
OG0000842	aip_longest_isoforms	XP_022781959.1, XP_022792245.1, XP_022793003.1, XP_022777699.1	XP_020896017.1, XP_028517192.1, XP_028519143.1
OG0000843	xenia_longest_isoforms	XP_022789164.1, XP_022781818.1	Xe_024620-T1, Xe_024550-T1, Xe_024549-T1, Xe_024554-T1, Xe_024562-T1, Xe_024553-T2, Xe_024574-T1
OG0000843	nvec_longest_isoform	XP_022789164.1, XP_022781818.1	XP_001639798.3
OG0000843	aip_longest_isoforms	XP_022789164.1, XP_022781818.1	XP_020893651.1
OG0000844	aip_longest_isoforms	XP_022790308.1, XP_022790292.1, XP_022790291.1, XP_022804955.1, XP_022804952.1, XP_022804953.1, XP_022788868.1, XP_022788873.1, XP_022808163.1, XP_022788851.1	XP_020893665.1
OG0000847	xenia_longest_isoforms	XP_022800641.1, XP_022800657.1, XP_022809826.1	Xe_011574-T1, Xe_028064-T1, Xe_024378-T1, Xe_011549-T1, Xe_013180-T1, Xe_011600-T1
OG0000847	aip_longest_isoforms	XP_022800641.1, XP_022800657.1, XP_022809826.1	XP_020894597.1
OG0000847	nvec_longest_isoform	XP_022800641.1, XP_022800657.1, XP_022809826.1	XP_032241228.2
OG0000848	xenia_longest_isoforms	XP_022809864.1, XP_022810535.1, XP_022791662.1, XP_022799706.1	Xe_018578-T1, Xe_018579-T1
OG0000848	nvec_longest_isoform	XP_022809864.1, XP_022810535.1, XP_022791662.1, XP_022799706.1	XP_048590669.1
OG0000848	aip_longest_isoforms	XP_022809864.1, XP_022810535.1, XP_022791662.1, XP_022799706.1	XP_020894835.1
OG0000849	aip_longest_isoforms	XP_022778390.1	XP_020917348.1
OG0000849	xenia_longest_isoforms	XP_022778390.1	Xe_024663-T1
OG0000849	nvec_longest_isoform	XP_022778390.1	XP_001635157.1
OG0000849	aip_longest_isoforms	XP_022778875.1, XP_022791275.1	XP_020894958.1
OG0000849	nvec_longest_isoform	XP_022778875.1, XP_022791275.1	XP_032240710.1
OG0000849	xenia_longest_isoforms	XP_022778875.1, XP_022791275.1	Xe_012437-T1
OG0000850	nvec_longest_isoform	XP_022778651.1, XP_022786751.1, XP_022786689.1, XP_022786727.1, XP_022781070.1, XP_022786731.1	XP_032229801.2, XP_032229471.1
OG0000850	aip_longest_isoforms	XP_022778651.1, XP_022786751.1, XP_022786689.1, XP_022786727.1, XP_022781070.1, XP_022786731.1	XP_028513225.1, XP_020895223.1, XP_020895234.1
OG0000852	xenia_longest_isoforms	XP_022807438.1, XP_022803357.1	Xe_018931-T1, Xe_003743-T1, Xe_027967-T1, Xe_028900-T1, Xe_029075-T1, Xe_028871-T1
OG0000852	aip_longest_isoforms	XP_022807438.1	XP_020911868.1
OG0000852	aip_longest_isoforms	XP_022803357.1	XP_020896027.1
OG0000854	xenia_longest_isoforms	XP_022800243.1, XP_022801568.1, XP_022788049.1, XP_022788064.1, XP_022808171.1	Xe_012022-T1
OG0000854	aip_longest_isoforms	XP_022801568.1	XP_020896975.1
OG0000854	nvec_longest_isoform	XP_022801568.1	XP_032221810.2
OG0000854	aip_longest_isoforms	XP_022788049.1, XP_022788064.1, XP_022808171.1	XP_028513195.1
OG0000854	nvec_longest_isoform	XP_022788049.1, XP_022788064.1	XP_048586269.1
OG0000854	nvec_longest_isoform	XP_022808171.1	XP_001633335.2
OG0000856	xenia_longest_isoforms	XP_022779437.1, XP_022791921.1, XP_022791920.1, XP_022798995.1	Xe_028966-T1
OG0000856	nvec_longest_isoform	XP_022779437.1	XP_001630979.3, XP_001634771.3
OG0000856	aip_longest_isoforms	XP_022779437.1	XP_020897352.1, XP_020897356.1
OG0000856	nvec_longest_isoform	XP_022791921.1, XP_022791920.1, XP_022798995.1	XP_048585631.1
OG0000856	aip_longest_isoforms	XP_022791921.1, XP_022791920.1, XP_022798995.1	XP_020899930.1
OG0000857	aip_longest_isoforms	XP_022807381.1	XP_020897589.1, XP_020898530.1
OG0000857	nvec_longest_isoform	XP_022807381.1	XP_048583958.1, XP_048586227.1, XP_032221311.2
OG0000857	nvec_longest_isoform	XP_022784459.1	XP_048585750.1, XP_048576175.1, XP_032238429.1
OG0000857	aip_longest_isoforms	XP_022784459.1	XP_020914280.2
OG0000858	xenia_longest_isoforms	XP_022781023.1	Xe_005576-T1, Xe_022608-T1, Xe_023881-T1, Xe_022609-T1, Xe_023880-T1, Xe_022607-T1
OG0000858	aip_longest_isoforms	XP_022781023.1	XP_020897703.2, XP_020897828.1, XP_020897693.1
OG0000858	nvec_longest_isoform	XP_022781023.1	XP_032232859.1
OG0000859	xenia_longest_isoforms	XP_022779631.1	Xe_005368-T1
OG0000859	aip_longest_isoforms	XP_022779631.1	XP_028514158.1, XP_020897853.1
OG0000859	nvec_longest_isoform	XP_022779631.1	XP_048576498.1, XP_001628672.2, XP_048576503.1
OG0000859	xenia_longest_isoforms	XP_022794827.1	Xe_007117-T1
OG0000859	aip_longest_isoforms	XP_022794827.1	XP_020911016.1
OG0000859	nvec_longest_isoform	XP_022794827.1	XP_001639414.2
OG0000861	xenia_longest_isoforms	XP_022807580.1	Xe_013262-T1
OG0000861	aip_longest_isoforms	XP_022807580.1	XP_028515902.1, XP_020898306.1
OG0000861	nvec_longest_isoform	XP_022807580.1	XP_048589134.1, XP_048584535.1, XP_048578989.1, XP_048584536.1, XP_032240089.2, XP_048577662.1, XP_001634317.1
OG0000863	nvec_longest_isoform	XP_022778386.1	XP_048582690.1, XP_048583612.1, XP_032232749.2, XP_032227965.2, XP_048577424.1, XP_032222625.1, XP_032230025.2, XP_048590376.1, XP_032227954.1
OG0000863	aip_longest_isoforms	XP_022778386.1	XP_020898652.1
OG0000864	aip_longest_isoforms	XP_022810597.1, XP_022797517.1, XP_022784606.1, XP_022779432.1	XP_020899197.1, XP_020899188.1, XP_020907066.1, XP_020915668.1, XP_020913189.1
OG0000864	nvec_longest_isoform	XP_022810597.1, XP_022797517.1, XP_022784606.1, XP_022779432.1	XP_032221130.1, XP_032221131.2
OG0000865	nvec_longest_isoform	XP_022799167.1, XP_022802661.1, XP_022802660.1	XP_001634131.3
OG0000865	aip_longest_isoforms	XP_022799167.1, XP_022802661.1, XP_022802660.1	XP_020900306.1, XP_020900294.1, XP_020913311.1, XP_020900297.1, XP_028514818.1, XP_028514820.1, XP_020913404.2
OG0000866	aip_longest_isoforms	XP_022803156.1, XP_022803212.1	XP_020900480.2
OG0000866	nvec_longest_isoform	XP_022803156.1, XP_022803212.1	XP_048590631.1, XP_048590628.1, XP_048590500.1, XP_048590627.1, XP_048590364.1, XP_048590497.1, XP_048590499.1, XP_048590626.1
OG0000867	xenia_longest_isoforms	XP_022795746.1	Xe_028609-T1, Xe_010231-T1, Xe_028969-T1, Xe_023921-T1, Xe_001413-T1, Xe_018004-T1
OG0000867	aip_longest_isoforms	XP_022795746.1	XP_020907314.1, XP_020905468.2, XP_020907025.1, XP_020900574.2
OG0000868	aip_longest_isoforms	XP_022800623.1, XP_022808588.1, XP_022796506.1, XP_022777720.1, XP_022783763.1, XP_022806450.1, XP_022787627.1, XP_022810415.1, XP_022800580.1	XP_020901127.1, XP_028519302.1
OG0000870	nvec_longest_isoform	XP_022782186.1, XP_022782183.1, XP_022782184.1, XP_022782189.1, XP_022782182.1, XP_022782185.1, XP_022782188.1	XP_048581428.1
OG0000870	aip_longest_isoforms	XP_022782186.1, XP_022782183.1, XP_022782184.1, XP_022782189.1, XP_022782182.1, XP_022782185.1, XP_022782188.1	XP_020911454.1, XP_020901530.1, XP_020908597.1
OG0000871	aip_longest_isoforms	XP_022804373.1, XP_022804385.1, XP_022804380.1, XP_022783093.1	XP_020911631.1, XP_020901775.1, XP_020917647.2, XP_028515373.1, XP_020901784.1, XP_028515352.1
OG0000871	nvec_longest_isoform	XP_022804373.1, XP_022804385.1, XP_022804380.1, XP_022783093.1	XP_048584529.1
OG0000872	xenia_longest_isoforms	XP_022800696.1, XP_022800701.1, XP_022800635.1	Xe_014367-T1, Xe_014370-T1
OG0000872	nvec_longest_isoform	XP_022800696.1, XP_022800701.1	XP_048589127.1
OG0000872	aip_longest_isoforms	XP_022800696.1, XP_022800701.1	XP_020902017.1
OG0000872	aip_longest_isoforms	XP_022800635.1	XP_020902019.1, XP_028517941.1
OG0000872	nvec_longest_isoform	XP_022800635.1	XP_048589215.1, XP_001639101.3
OG0000873	nvec_longest_isoform	XP_022790259.1	XP_001627335.3
OG0000873	xenia_longest_isoforms	XP_022790259.1	Xe_014484-T1, Xe_014484-T2
OG0000873	aip_longest_isoforms	XP_022790259.1	XP_020908035.1
OG0000873	xenia_longest_isoforms	XP_022790246.1	Xe_014507-T1, Xe_014485-T1
OG0000873	aip_longest_isoforms	XP_022790246.1	XP_020902358.1
OG0000873	nvec_longest_isoform	XP_022790246.1	XP_001624357.2, XP_001627474.1
OG0000875	xenia_longest_isoforms	XP_022801771.1, XP_022796812.1	Xe_016027-T1, Xe_016026-T1, Xe_015760-T1
OG0000875	aip_longest_isoforms	XP_022801771.1	XP_020902627.1
OG0000875	nvec_longest_isoform	XP_022801771.1	XP_001641442.2, XP_001635570.2
OG0000875	nvec_longest_isoform	XP_022796812.1	XP_032232253.1
OG0000875	aip_longest_isoforms	XP_022796812.1	XP_020914268.1, XP_020913399.1
OG0000876	xenia_longest_isoforms	XP_022787999.1	Xe_003210-T1, Xe_021571-T1, Xe_011118-T1, Xe_025244-T1, Xe_028493-T1, Xe_017983-T1, Xe_011165-T1, Xe_011111-T1
OG0000876	nvec_longest_isoform	XP_022787999.1	XP_032237314.2
OG0000876	aip_longest_isoforms	XP_022787999.1	XP_020903445.1
OG0000877	xenia_longest_isoforms	XP_022799486.1, XP_022793486.1, XP_022804750.1	Xe_012677-T1
OG0000877	aip_longest_isoforms	XP_022799486.1, XP_022793486.1, XP_022804750.1	XP_020903655.1
OG0000877	nvec_longest_isoform	XP_022804750.1	XP_048587947.1
OG0000877	aip_longest_isoforms	XP_022810076.1	XP_020916971.1
OG0000877	nvec_longest_isoform	XP_022810076.1	XP_032233730.2
OG0000877	xenia_longest_isoforms	XP_022810076.1	Xe_024268-T1, Xe_015398-T1
OG0000878	aip_longest_isoforms	XP_022778228.1, XP_022777587.1, XP_022777926.1, XP_022796734.1, XP_022808389.1, XP_022803340.1, XP_022809541.1, XP_022796704.1, XP_022778138.1, XP_022778368.1	XP_020903899.2
OG0000879	xenia_longest_isoforms	XP_022781017.1, XP_022798839.1	Xe_005638-T1, Xe_005640-T1
OG0000879	aip_longest_isoforms	XP_022781017.1	XP_020904702.1
OG0000879	nvec_longest_isoform	XP_022781017.1	XP_001628790.1
OG0000879	nvec_longest_isoform	XP_022798839.1	XP_001637915.1
OG0000879	aip_longest_isoforms	XP_022798839.1	XP_020904525.1
OG0000880	xenia_longest_isoforms	XP_022788977.1, XP_022788978.1, XP_022782766.1	Xe_023988-T1, Xe_028619-T1, Xe_028570-T1, Xe_007913-T1
OG0000880	aip_longest_isoforms	XP_022788977.1, XP_022788978.1	XP_020904599.1
OG0000880	nvec_longest_isoform	XP_022788977.1, XP_022788978.1	XP_048587574.1
OG0000880	nvec_longest_isoform	XP_022782766.1	XP_048586922.1
OG0000880	aip_longest_isoforms	XP_022782766.1	XP_020916247.2
OG0000881	xenia_longest_isoforms	XP_022805434.1, XP_022788764.1, XP_022788807.1, XP_022809051.1, XP_022799179.1	Xe_012810-T1
OG0000881	aip_longest_isoforms	XP_022805434.1, XP_022788764.1, XP_022788807.1, XP_022809051.1, XP_022799179.1	XP_020904696.1
OG0000881	nvec_longest_isoform	XP_022805434.1, XP_022788764.1, XP_022788807.1, XP_022809051.1	XP_048584342.1, XP_048584348.1, XP_032234697.2
OG0000881	nvec_longest_isoform	XP_022799179.1	XP_032239369.2
OG0000882	xenia_longest_isoforms	XP_022784856.1, XP_022783525.1, XP_022784256.1	Xe_026332-T1, Xe_026336-T1, Xe_026340-T1, Xe_001899-T1
OG0000882	nvec_longest_isoform	XP_022784856.1, XP_022783525.1	XP_001624618.1
OG0000882	aip_longest_isoforms	XP_022784856.1, XP_022783525.1	XP_020904764.1
OG0000882	aip_longest_isoforms	XP_022784256.1	XP_020912355.1
OG0000882	nvec_longest_isoform	XP_022784256.1	XP_001636013.1
OG0000883	xenia_longest_isoforms	XP_022803371.1, XP_022780455.1, XP_022803399.1	Xe_023419-T1, Xe_023420-T1
OG0000883	nvec_longest_isoform	XP_022803371.1	XP_001634089.3
OG0000883	nvec_longest_isoform	XP_022780455.1	XP_032225479.2
OG0000883	aip_longest_isoforms	XP_022780455.1	XP_020904798.2
OG0000883	nvec_longest_isoform	XP_022803399.1	XP_048583697.1
OG0000884	xenia_longest_isoforms	XP_022782065.1, XP_022782066.1	Xe_000382-T1
OG0000884	nvec_longest_isoform	XP_022782065.1, XP_022782066.1	XP_001639038.1
OG0000884	aip_longest_isoforms	XP_022782065.1, XP_022782066.1	XP_020910651.1
OG0000884	xenia_longest_isoforms	XP_022800238.1	Xe_022252-T1
OG0000884	nvec_longest_isoform	XP_022800238.1	XP_001638294.1
OG0000884	aip_longest_isoforms	XP_022800238.1	XP_020908395.1
OG0000885	xenia_longest_isoforms	XP_022792323.1	Xe_007375-T1
OG0000885	xenia_longest_isoforms	XP_022794403.1, XP_022789127.1	Xe_008957-T1, Xe_008940-T1, Xe_008925-T1, Xe_007420-T1, Xe_008972-T1
OG0000885	aip_longest_isoforms	XP_022794403.1, XP_022789127.1	XP_020906653.1
OG0000885	nvec_longest_isoform	XP_022794403.1, XP_022789127.1	XP_001624845.1
OG0000886	xenia_longest_isoforms	XP_022782802.1	Xe_008598-T1, Xe_015353-T1, Xe_008268-T1, Xe_008058-T1, Xe_007801-T1, Xe_008060-T1, Xe_007789-T1, Xe_007793-T1
OG0000886	nvec_longest_isoform	XP_022782802.1	XP_048587296.1
OG0000886	aip_longest_isoforms	XP_022782802.1	XP_020907726.1
OG0000887	nvec_longest_isoform	XP_022789057.1, XP_022791832.1, XP_022786500.1, XP_022799630.1	XP_001624295.1
OG0000887	aip_longest_isoforms	XP_022789057.1, XP_022791832.1, XP_022786500.1, XP_022799630.1	XP_020915689.1, XP_028516948.1, XP_020908064.1, XP_020908055.2, XP_020908065.1, XP_028512573.1
OG0000888	nvec_longest_isoform	XP_022790436.1	XP_048586640.1
OG0000888	nvec_longest_isoform	XP_022789302.1, XP_022809717.1, XP_022790434.1, XP_022809716.1	XP_048588384.1, XP_048576166.1, XP_032223808.2
OG0000888	aip_longest_isoforms	XP_022789302.1	XP_020914404.1
OG0000888	aip_longest_isoforms	XP_022809717.1, XP_022790434.1, XP_022809716.1	XP_020908929.1
OG0000889	xenia_longest_isoforms	XP_022800409.1, XP_022800411.1, XP_022800412.1, XP_022800413.1	Xe_022088-T1
OG0000889	aip_longest_isoforms	XP_022800409.1, XP_022800411.1, XP_022800412.1, XP_022800413.1	XP_028513602.1, XP_020914774.1, XP_020916504.1, XP_020909349.1
OG0000889	nvec_longest_isoform	XP_022800409.1, XP_022800411.1, XP_022800412.1, XP_022800413.1	XP_032237156.1, XP_032240386.2
OG0000890	xenia_longest_isoforms	XP_022801625.1, XP_022801638.1	Xe_001504-T1, Xe_016243-T1, Xe_015660-T1
OG0000890	nvec_longest_isoform	XP_022801625.1	XP_032219868.2
OG0000890	aip_longest_isoforms	XP_022801625.1	XP_028517918.1
OG0000890	nvec_longest_isoform	XP_022801638.1	XP_032219870.2
OG0000890	aip_longest_isoforms	XP_022801638.1	XP_028517905.1, XP_020911227.1
OG0000891	aip_longest_isoforms	XP_022803171.1, XP_022796397.1	XP_020910315.2
OG0000891	nvec_longest_isoform	XP_022803171.1, XP_022796397.1	XP_048586618.1, XP_048577473.1, XP_032220294.2, XP_032238952.1, XP_048581429.1, XP_048578055.1, XP_048583370.1, XP_048575395.1
OG0000892	xenia_longest_isoforms	XP_022798334.1, XP_022794703.1, XP_022807667.1, XP_022789697.1, XP_022802578.1, XP_022783355.1, XP_022808109.1, XP_022783384.1, XP_022780821.1	Xe_029108-T1
OG0000892	aip_longest_isoforms	XP_022798334.1, XP_022794703.1, XP_022807667.1, XP_022789697.1, XP_022802578.1, XP_022783355.1, XP_022808109.1, XP_022783384.1, XP_022780821.1	XP_020910427.2
OG0000893	xenia_longest_isoforms	XP_022795848.1, XP_022803217.1	Xe_013726-T1, Xe_013748-T1, Xe_013737-T1, Xe_013751-T1
OG0000893	aip_longest_isoforms	XP_022795848.1	XP_020910510.1, XP_020910455.1
OG0000893	nvec_longest_isoform	XP_022795848.1	XP_001641133.3
OG0000893	aip_longest_isoforms	XP_022803217.1	XP_028519510.1
OG0000893	nvec_longest_isoform	XP_022803217.1	XP_032222886.2
OG0000894	nvec_longest_isoform	XP_022801143.1, XP_022810158.1, XP_022801149.1, XP_022810157.1, XP_022801141.1, XP_022801144.1	XP_001638933.2, XP_048586960.1
OG0000894	aip_longest_isoforms	XP_022801143.1, XP_022810158.1, XP_022801149.1, XP_022810157.1, XP_022801141.1, XP_022801144.1	XP_028514825.1, XP_028514824.1, XP_020912117.1
OG0000895	xenia_longest_isoforms	XP_022781769.1	Xe_027715-T1, Xe_027732-T1, Xe_027684-T1, Xe_027758-T1, Xe_027725-T1, Xe_027689-T1, Xe_027686-T1, Xe_027683-T1
OG0000895	nvec_longest_isoform	XP_022781769.1	XP_001627427.2
OG0000895	aip_longest_isoforms	XP_022781769.1	XP_020912481.1
OG0000896	xenia_longest_isoforms	XP_022781602.1, XP_022806022.1	Xe_013141-T1, Xe_013697-T1, Xe_013619-T1, Xe_013620-T1, Xe_023889-T1
OG0000896	nvec_longest_isoform	XP_022781602.1	XP_032222526.1
OG0000896	aip_longest_isoforms	XP_022781602.1	XP_028518653.1
OG0000896	aip_longest_isoforms	XP_022806022.1	XP_020913633.1
OG0000896	nvec_longest_isoform	XP_022806022.1	XP_032222523.2
OG0000899	xenia_longest_isoforms	XP_022781509.1, XP_022781609.1, XP_022783056.1	Xe_008203-T1, Xe_020685-T1, Xe_011483-T1, Xe_020334-T1
OG0000899	nvec_longest_isoform	XP_022781509.1, XP_022781609.1, XP_022783056.1	XP_001640450.1, XP_048577379.1
OG0000899	aip_longest_isoforms	XP_022781509.1, XP_022781609.1, XP_022783056.1	XP_028519018.1, XP_020914250.1
OG0000900	xenia_longest_isoforms	XP_022789091.1, XP_022779751.1, XP_022780446.1	Xe_020028-T1, Xe_013756-T1, Xe_013754-T1, Xe_013753-T1, Xe_013755-T1
OG0000900	aip_longest_isoforms	XP_022789091.1, XP_022779751.1, XP_022780446.1	XP_020916047.1, XP_020915968.1
OG0000900	nvec_longest_isoform	XP_022789091.1, XP_022779751.1, XP_022780446.1	XP_048584002.1
OG0000901	xenia_longest_isoforms	XP_022781844.1, XP_022781843.1	Xe_002040-T1
OG0000901	aip_longest_isoforms	XP_022781844.1	XP_028512568.1, XP_028512577.1
OG0000901	nvec_longest_isoform	XP_022781844.1	XP_032232203.2, XP_048584124.1, XP_048583422.1, XP_032229849.2
OG0000901	aip_longest_isoforms	XP_022781843.1	XP_020915994.2
OG0000901	nvec_longest_isoform	XP_022781843.1	XP_048576428.1
OG0000902	aip_longest_isoforms	XP_022802078.1	XP_020917039.2
OG0000902	xenia_longest_isoforms	XP_022802078.1	Xe_000258-T1, Xe_000262-T1
OG0000902	nvec_longest_isoform	XP_022802078.1	XP_032236190.2
OG0000902	xenia_longest_isoforms	XP_022802094.1, XP_022802082.1	Xe_020311-T1
OG0000902	nvec_longest_isoform	XP_022802094.1	XP_032236219.2
OG0000902	aip_longest_isoforms	XP_022802094.1	XP_020917040.1
OG0000902	nvec_longest_isoform	XP_022802082.1	XP_048582893.1
OG0000903	nvec_longest_isoform	XP_022797785.1, XP_022784675.1, XP_022784069.1	XP_048581379.1
OG0000903	aip_longest_isoforms	XP_022797785.1, XP_022784675.1, XP_022784069.1	XP_020917246.1
OG0000903	nvec_longest_isoform	XP_022795935.1	XP_048581377.1, XP_048581375.1, XP_048581382.1, XP_048580956.1, XP_048581063.1
OG0000904	xenia_longest_isoforms	XP_022784322.1, XP_022785178.1	Xe_021574-T1, Xe_021576-T1, Xe_007027-T1, Xe_025489-T1, Xe_021577-T1, Xe_021575-T1
OG0000904	nvec_longest_isoform	XP_022784322.1	XP_048580230.1
OG0000904	aip_longest_isoforms	XP_022785178.1	XP_020917646.1
OG0000904	nvec_longest_isoform	XP_022785178.1	XP_001637848.2
OG0000905	xenia_longest_isoforms	XP_022783566.1, XP_022783564.1, XP_022783595.1, XP_022807570.1, XP_022804202.1	Xe_027992-T1, Xe_013493-T1, Xe_028017-T1, Xe_013053-T1
OG0000905	nvec_longest_isoform	XP_022783566.1, XP_022783564.1, XP_022783595.1, XP_022807570.1, XP_022804202.1	XP_048583030.1
OG0000905	aip_longest_isoforms	XP_022783566.1, XP_022783564.1, XP_022783595.1, XP_022807570.1, XP_022804202.1	XP_028513923.1
OG0000908	aip_longest_isoforms	XP_022795666.1	XP_028517064.1
OG0000908	nvec_longest_isoform	XP_022795666.1	XP_032237067.2
OG0000908	xenia_longest_isoforms	XP_022795666.1	Xe_029057-T1, Xe_015198-T1
OG0000908	xenia_longest_isoforms	XP_022790203.1, XP_022789131.1, XP_022794384.1	Xe_028934-T1
OG0000908	aip_longest_isoforms	XP_022790203.1	XP_028514420.1
OG0000908	aip_longest_isoforms	XP_022789131.1, XP_022794384.1	XP_028518702.1
OG0000909	aip_longest_isoforms	XP_022807479.1	XP_028518858.1
OG0000909	nvec_longest_isoform	XP_022807479.1	XP_048576932.1, XP_048583426.1
OG0000909	aip_longest_isoforms	XP_022803983.1, XP_022784020.1	XP_028519120.1, XP_028519025.1, XP_028518638.1, XP_028517057.1, XP_028515966.1
OG0000910	xenia_longest_isoforms	XP_022800106.1	Xe_013662-T1, Xe_019578-T1, Xe_019553-T1, Xe_019477-T1, Xe_019669-T1, Xe_019670-T1, Xe_019476-T1, Xe_019498-T1
OG0000910	nvec_longest_isoform	XP_022800106.1	XP_001640775.3
OG0000910	aip_longest_isoforms	XP_022800106.1	XP_028517158.1
OG0000911	aip_longest_isoforms	XP_022804089.1, XP_022803941.1, XP_022777545.1, XP_022793605.1, XP_022788378.1, XP_022802778.1	XP_028518066.1
OG0000911	nvec_longest_isoform	XP_022804089.1, XP_022803941.1, XP_022777545.1	XP_048583257.1, XP_048579012.1
OG0000911	nvec_longest_isoform	XP_022793605.1, XP_022788378.1	XP_048576451.1
OG0000911	nvec_longest_isoform	XP_022802778.1	XP_048590434.1
OG0000912	aip_longest_isoforms	XP_022793887.1, XP_022787045.1, XP_022798028.1, XP_022781441.1, XP_022777942.1, XP_022788458.1, XP_022778905.1, XP_022806288.1, XP_022799978.1, XP_022778448.1	XP_028518564.1
OG0000916	xenia_longest_isoforms	XP_022802239.1, XP_022777461.1, XP_022802228.1, XP_022802229.1, XP_022777463.1, XP_022790909.1	Xe_016324-T2, Xe_014597-T1
